temp_id,Citation in Wright,MS URI where first encountered,Page in Wright where first encountered,Added by,,Optional Brief description,Optional Full Citation,Optional Comments to Gen. Editors,cbss_uri,,,,
smblBibl450,"Zeitschrift der Deutschen Morgenlandischen Gesellschaft, Bd. xxii",https://bl.syriac.uk/ms/360,https://archive.org/details/catalogueofsyria02brituoft/page/801/mode/1up?view=theater,Bogdan Draghici,,"Article: Paläographische Kleinigkeiten,By: Land",,,https://www.zotero.org/groups/4861694/items/2HYNWPVN,Complete,,,
smblBibl451,"Fabricius, Codex Apocryphus Novi Test., Hamburg, 1719—43, t. ii.",https://bl.syriac.uk/ms/409,https://archive.org/details/catalogueofsyria03brituoft/page/1111/mode/1up?view=theater,Bogdan Draghici,,"Abdias, Hist. Apost., lib. ix",,,https://www.zotero.org/groups/4861694/items/7349P93M,Complete,"Volume 1 and 2 are in the physical volume. This citation duplicates one already in CBSS, but the CBSS citation did not reflect that combination of vols. 1 & 2 or the URL.",,
smblBibl452,"Combéfis, Christi Martyrum Electi Triumphi",https://bl.syriac.uk/ms/409,https://archive.org/details/catalogueofsyria03brituoft/page/1112/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/M7I47VA2,Complete,"Wright mistakenly has ""electi"" instead of ""lecti"".",,
smblBibl453,"""Martirio de' santi Padri del monte Sinai e dell' Eremo di Raitu composto da Ammonio Monaco,"" Milan, 1826gid=882867000",https://bl.syriac.uk/ms/409,https://archive.org/details/catalogueofsyria03brituoft/page/1112/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/WW4UDTN6,Complete,,,
smblBibl454,"Acta Sanctt. for May, t. ii",https://bl.syriac.uk/ms/409,https://archive.org/details/catalogueofsyria03brituoft/page/1115/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/FWC6JFBU,Complete,,,
smblBibl455,"Acta Sanctt. for May, t. ii",https://bl.syriac.uk/ms/409,https://archive.org/details/catalogueofsyria03brituoft/page/1115/mode/1up?view=theater,Bogdan Draghici,,,,,https://www.zotero.org/groups/4861694/items/FWC6JFBU,Complete,"This citation is a duplicate of the one above. It's in this spreadsheet twice, but only once on the website and in Wright.",,
smblBibl456,"Gallandii, Bibl. Vett. Patrum, t. iv., p. 659, epist. i",https://bl.syriac.uk/ms/361,https://archive.org/details/catalogueofsyria02brituoft/page/758/mode/1up?view=theater,Abdel-Massih Gharib,,"See note in fol. 151a in msItem xml:id=""a8"" n=""41""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/MIWJTDQG,Complete,,,
smblBibl457,"De la Bigne, Maxima Bibliotheca Vett. Patrum, t. v., pp. 1211—16",https://bl.syriac.uk/ms/1187,https://archive.org/details/catalogueofsyria01brituoft/page/203/mode/1up?view=theater,Abdel-Massih Gharib,Part 2 of ms /data/tei/432.xml,"See note in msItem xml:id=""p2a2"" n=""2""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/JXTCB6KD,Complete,,,
smblBibl458,"Erizzo Miniscalchi, Evangeliarium Hierosolymitanum ex Cod. Vat.. Palaestino etc., Verona, 1801—64.",https://bl.syriac.uk/ms/433,https://archive.org/details/catalogueofsyria01brituoft/page/203/mode/1up?view=theater,Abdel-Massih Gharib,Part 1 of ms /data/tei/432.xml,Edition of the Vatican manuscript that contains Fragments of a Lectionary from the Gospels Similar to that contained in the ms,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/3RZFV4AE,Complete,"Wright does not cite a particular volume here, so I've put citaitons to both.",,
smblBibl459,"il Conte Miniscalchi Erizzo, Evangeliarium Hierosolymitanum, Verona, 1861-64",https://bl.syriac.uk/ms/435,https://archive.org/details/catalogueofsyria01brituoft/page/39/mode/1up?view=theater,Abdel-Massih Gharib,"Part 5 of ms /data/tei/432.xml; msItem xml:id=""p5a1"" n=""1""",See the first footnote on the onlz item in the ms in the PDF,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/3RZFV4AE,Complete,This is a duplicate of the citation above.,,
smblBibl460,"Memoria del Conte Miniscalchi Erizzo intorno all' Evangeliario Gerosolimitano, estr. dal vol. ix., serie iii. degli Atti dell' Imp. Reg. Istiuto Veneto di Scienze, Lettere ed Arti, Venezia 1864",https://bl.syriac.uk/ms/435,https://archive.org/details/catalogueofsyria01brituoft/page/39/mode/1up?view=theater,Abdel-Massih Gharib,Part 5 of ms /data/tei/432.xml,See the first footnote on the onlz item in the ms in the PDF,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/LK6YHY86,Complete,Could not locate an OCLC for this volume.,,
smblBibl461,"Tischendorf, Monumenta Sacra Inedita, Nova Coll., t. ii., pp. 313—4",https://bl.syriac.uk/ms/1479,https://archive.org/details/catalogueofsyria03brituoft/page/1118/mode/1up?view=theater,Abdel-Massih Gharib,Part 2 of ms 437 (https://bl.syriac.uk/ms/437),"See fol 2 in msItem xml:id=""p2b1"" n=""2""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/WPZPU5EZ,Complete,,,
smblBibl462,"Prolegomm., pp. xiii. and xliii.",https://bl.syriac.uk/ms/1479,https://archive.org/details/catalogueofsyria03brituoft/page/1118/mode/1up?view=theater,Abdel-Massih Gharib,Part 2 of ms 437 (https://bl.syriac.uk/ms/437),"See fol 2 in msItem xml:id=""p2b1"" n=""2""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/WPZPU5EZ,Complete,This citation is the same as the one above. Wright is just adding pages from the prolegomena to the same volume.,,
smblBibl463,"Rosweyde, Vitae Patrum, ed. 1615, p. 652, § 3",https://bl.syriac.uk/ms/69,https://archive.org/details/catalogueofsyria03brituoft/page/1070/mode/1up?view=theater,Abdel-Massih Gharib,,"See bibliography in msItem xml:id=""b1"" n=""2""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,"This link says it is published in 1628: https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_on_syriac_studies/search/Rosweyde/titleCreatorYear/items/4SU2ENGK/item-list. Whereas, it was 1615 so, Zotero is probably mistaken",https://www.zotero.org/groups/4861694/items/Y7QLXENN,Complete,"Multiple editions. Wright does indeed cite the 1628 edition elsewhere (so the Zotero citation in column I is not incorrect), but he's using the 1615 here.",,
smblBibl464,"Cotelerius, Ecclesiae Graecae Monumenta, t. iii., p. 171",https://bl.syriac.uk/ms/69,https://archive.org/details/catalogueofsyria03brituoft/page/1070/mode/1up?view=theater,Abdel-Massih Gharib,,"See bibliography in msItem xml:id=""b2"" n=""3""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl,,https://www.zotero.org/groups/4861694/items/74TITHR8,Complete,,,
smblBibl465,"Ephraemi Opera, t. iii. (vi.), p. 1, etc.",https://bl.syriac.uk/ms/75,https://archive.org/details/catalogueofsyria02brituoft/page/409/mode/1up?view=theater,Abdel-Massih Gharib,"Fol. 2 b in msItem xml:id=""b2"" n=""3""","J. S. Assemani, Sancti patris nostri Ephraem Syri Opera omnia quae exstant Graece, Syriace, Latine, in sex tomos distributa (3), vol. 3, 6 vol. Rome: Vatican, 1746.",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl/ref,The book is found on https://syri.ac/brock/ephrem,https://www.zotero.org/groups/4861694/items/2ZV378X5,Complete,,,
smblBibl466,"Ephraemi Opera, t. ii. (v.), p. 437, etc.",https://bl.syriac.uk/ms/75,https://archive.org/details/catalogueofsyria02brituoft/page/410/mode/1up?view=theater,Abdel-Massih Gharib,"Fol. 31 a in msItem xml:id=""b3"" n=""5""",,Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/DVVF6SHH,Complete,,,
smblBibl467,"Rev. Dr. Phillips, with an English translation and notes (London, 1864)",https://bl.syriac.uk/ms/168,https://archive.org/details/catalogueofsyria02brituoft/page/590,,"A great part of 168.xml has been edited here. (Eva Rodrigo, my name does not appear in the cell) ","Phillips, George (1864). Scholia on Passages of the Old Testament, by Mar Jacob, Bishop of Edessa. London and Edinburgh: Williams and Norgate",,,https://www.zotero.org/groups/4861694/items/BT4ZE84D,Complete,,,
smblBibl468,"Nöldeke, Beiträge zur Kenntniss der Aramäischen Dialecte. ii. Ueber den christlich-palästinischen Dialect, in the Zeitschrift der Deutschen Morgenländischen Gesellschaft, Band xxii., p. 443 etc.",https://bl.syriac.uk/ms/435,https://archive.org/details/catalogueofsyria01brituoft/page/39/mode/1up?view=theater,Abdel-Massih Gharib,Part 5 of https://bl.syriac.uk/ms/432,,,,https://www.zotero.org/groups/4861694/items/XTRI39SR,Complete,,,
smblBibl469,"Gallandii Biblioth. Vett. Patrum, t. vi.",https://bl.syriac.uk/ms/256,https://archive.org/details/catalogueofsyria02brituoft/page/918/mode/2up?view=theater,Eva Maria Rodrigo Gomez,The book is found here: https://archive.org/details/gri_33125011194418/page/324/mode/2up,,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/note[1]/persName[1],,https://www.zotero.org/groups/4861694/items/SL8BY7QG,Complete,,,
smblBibl470,"Opera, Paris, 1839, t. i.",https://bl.syriac.uk/ms/772,https://archive.org/details/catalogueofsyria02brituoft/page/416/mode/2up?view=theater,Eva Maria Rodrigo Gomez,https://catalog.hathitrust.org/Record/009729905,Opera omnia of Basil,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[1]/note[1]/bibl[1],,https://www.zotero.org/groups/4861694/items/YKYQLYXE,Complete,,,
smblBibl471,"Migne, Patrol. Gr., t. xxix",https://bl.syriac.uk/ms/772,https://archive.org/details/catalogueofsyria02brituoft/page/416/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[1]/note[1]/bibl[2],,https://www.zotero.org/groups/4861694/items/QF88JZEX,Complete,,,
smblBibl472,"Opera, Paris, 1839, t. iii",https://bl.syriac.uk/ms/772,https://archive.org/details/catalogueofsyria02brituoft/page/416/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,Opera omnia of Basil,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[2]/note[2]/bibl[1],,https://www.zotero.org/groups/4861694/items/XJXVEEQW,Complete,,,
smblBibl473,"Migne, Patrol. Gr., t. xxxii",https://bl.syriac.uk/ms/772,https://archive.org/details/catalogueofsyria02brituoft/page/416/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[2]/note[2]/bibl[2],,https://www.zotero.org/groups/4861694/items/HTSH8Q3F,Complete,,,
smblBibl474,"Opera, Paris, 1839, t. ii.",https://bl.syriac.uk/ms/772,https://archive.org/details/catalogueofsyria02brituoft/page/416/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,Opera omnia of Basil,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[3]/note[1]/bibl[1],,https://www.zotero.org/groups/4861694/items/LFRWXUWL,Complete,,,
smblBibl475,"Migne, Patrol. Gr., t. xxxi",https://bl.syriac.uk/ms/772,https://archive.org/details/catalogueofsyria02brituoft/page/416/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,,XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[3]/note[1]/bibl[2],,https://www.zotero.org/groups/4861694/items/F4TI2SMS,Complete,,,
smblBibl476,"Assemani, Codex Liturgicus Universae Ecclesiae, t. v",https://bl.syriac.uk/ms/223,https://archive.org/details/catalogueofsyria01brituoft/page/204/mode/2up,Eva Maria Rodrigo Gomez,,"Assemani, Giuseppe Luigi, Codex liturgicus Ecclesiae universae",XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msPart[1]/msContents[1]/msItem[1]/note[1]/bibl[2],,https://www.zotero.org/groups/4861694/items/HZA7DZ7G,Complete,,,
smblBibl477,"Combefis (Paris, 1644)",https://bl.syriac.uk/ms/654#msPart1,https://archive.org/details/catalogueofsyria02brituoft/page/590/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,"It contains ""in Dormitionem sanctissimae Deiparae Dominae nostrae"" by Andrew of Crete",XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msPart[1]/msContents[1]/msItem[1]/note[1]/bibl[1],,https://www.zotero.org/groups/4861694/items/F5LNYW6F,Complete,Note that the pagination repeats.,,
smblBibl478,"Migne, Patrol. Gr., t. xcvii.",https://bl.syriac.uk/ms/654#msPart1,https://archive.org/details/catalogueofsyria02brituoft/page/590/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,"It contains ""in Dormitionem sanctissimae Deiparae Dominae nostrae"" by Andrew of Crete",XPath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msPart[1]/msContents[1]/msItem[1]/note[1]/bibl[2],,https://www.zotero.org/groups/4861694/items/HQAJ228M,Complete,,,
smblBibl479,"Opera, ed. Aubert, t. vi.",https://bl.syriac.uk/ms/779,https://archive.org/details/catalogueofsyria02brituoft/page/492/mode/2up?view=theater,Eva Maria Rodrigo Gomez,,Edition of Cyril of Alexandria,Xpath: /TEI/teiHeader[1]/fileDesc[1]/sourceDesc[1]/msDesc[1]/msContents[1]/msItem[1]/msItem[2]/note[1],,https://www.zotero.org/groups/4861694/items/D2QUIDTC,Complete,,,
smblBibl480,"Le Quien, Or. Christ., t. ii., col, 1372",https://bl.syriac.uk/ms/28,https://archive.org/details/catalogueofsyria02brituoft/page/427/mode/1up?view=theater,Abdel-Massih Gharib,,"Reference for the date of the death of Dionysius I., of Tel-Maḥar",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/physDesc/additions/list/item/p/note/bibl,,https://www.zotero.org/groups/4861694/items/ZR527MHS,Complete,,,
smblBibl481,"Goar, Euchologion",https://bl.syriac.uk/ms/187,https://archive.org/details/catalogueofsyria01brituoft/page/230/mode/2up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/RZ3WAACM,Complete,,,
smblBibl482,"Neale, Liturgies, 2d ed.",https://bl.syriac.uk/ms/187,https://archive.org/details/catalogueofsyria01brituoft/page/230/mode/2up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/BHGET784,Complete,,,
smblBibl483,"Assemani, Codex Liturg., t. i.",https://bl.syriac.uk/ms/187,https://archive.org/details/catalogueofsyria01brituoft/page/232/mode/2up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/M6JWUVEN,Complete,,,
smblBibl484,"Assemani, Codex Liturg., t. ii.",https://bl.syriac.uk/ms/187,https://archive.org/details/catalogueofsyria01brituoft/page/232/mode/2up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/5PLLLFI3,Complete,,,
smblBibl485,"Assemani, Codex Liturg., t. iii.",https://bl.syriac.uk/ms/187,https://archive.org/details/catalogueofsyria01brituoft/page/232/mode/2up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/7S53LJZJ,Complete,,,
smblBibl486,"Denzinger, Ritus Orient., t. i.",https://bl.syriac.uk/ms/187,https://archive.org/details/catalogueofsyria01brituoft/page/232/mode/2up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/CLRJY3VA,Complete,,,
smblBibl487,"Gallandii Bibl. Vett. Patrum, t. iv., p. 659, epist. i",https://bl.syriac.uk/ms/361,https://archive.org/details/catalogueofsyria02brituoft/page/758/mode/1up?view=theater,Abdel-Massih Gharib,,"A letter of Antony; msItem xml:id=""a8"" n=""41""; fol. 151 a",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note/bibl/ref,incipit: ܡܢ ܩܕܡ ܟܠܡܕܡ̣. ܫܐ̇ܠ ܐܢܐ ܫܠܡܗ ܕܚܘܒܟܘܢ ܕܒܡܪܢ. ܣ̇ܒܪ ܐܢܐ ܐ̈ܚܝ̣. ܕܢܦܫ̈ܬܐ ܗܠܝܢ ܕܩܪ̈ܝܒܢ ܠܪܚܡܬܗ ܕܐܠܗܐ̣. ܗܠܝܢ ܬܠܬܐ ܦܘܪ̈ܫܢܝܢ ܐܝܬ ܠܗ̈ܝܢ. ܐܢ ܕܟܪܐ ܗܘܼ ܘܐܢ ܢܩܒܬܐ. ܏ܘܫ,https://www.zotero.org/groups/4861694/items/MIWJTDQG,Complete,,,
smblBibl488,"Dr. Cureton, the preface to his edition of the fragments of the Iliad, pp. viii. and ix.",https://bl.syriac.uk/ms/872,https://archive.org/details/catalogueofsyria02brituoft/page/550/mode/1up?view=theater,Abdel-Massih Gharib,,"See part 1, addition # 3",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/physDesc/additions/list/item/p/bibl/ref,,https://www.zotero.org/groups/4861694/items/VJZS6VRD,Complete,,,
smblBibl489,"Rev. Dr. Cureton, Trustees of the British Museum, A.D. 1851",https://bl.syriac.uk/ms/872,https://archive.org/details/catalogueofsyria02brituoft/page/548/mode/1up?view=theater,Abdel-Massih Gharib,,"See msItem xml:id=""p2a1"" n=""1""",Xpath: /TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart/msContents/msItem/note/bibl/ref,,https://www.zotero.org/groups/4861694/items/VJZS6VRD,Complete,,,
smblBibl490,"Opera, t. ii.",https://bl.syriac.uk/ms/278,https://archive.org/details/catalogueofsyria02brituoft/page/433/mode/1up?view=theater,Carlo Emilio Biuzzi,Opera of Gregorius of Nazianzus in Greek,,,,https://www.zotero.org/groups/4861694/items/TF2WV9M2,Complete,Seven citations to t. ii of the Nazianzeni opera on this page.,,
smblBibl491,"Migne, t. xxxvii.",https://bl.syriac.uk/ms/278,https://archive.org/details/catalogueofsyria02brituoft/page/433/mode/1up?view=theater,Carlo Emilio Biuzzi,Opera of Gregorius of Nazianzus in Greek,,,,https://www.zotero.org/groups/4861694/items/LLPT9DKK,Complete,,,
smblBibl492,"Nili Abbatis Tractatus, ed. Rom., 1673",https://bl.syriac.uk/ms/49,https://archive.org/details/catalogueofsyria02brituoft/page/771/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/LPCA7BKR,Complete,,,
smblBibl493,"Opera, t. ii.",https://bl.syriac.uk/ms/49,https://archive.org/details/catalogueofsyria02brituoft/page/772/mode/1up?view=theater,Carlo Emilio Biuzzi,Opera of Basil in Greek,,,,https://www.zotero.org/groups/4861694/items/LFRWXUWL,Complete,,,
smblBibl494,"Opera, ed. 1698",https://bl.syriac.uk/ms/824,https://archive.org/details/catalogueofsyria02brituoft/page/760/mode/1up?view=theater,Carlo Emilio Biuzzi,Edition of the The history of Antony by Athanasius,,,,https://www.zotero.org/groups/4861694/items/U8FR2M97,Complete,,,
smblBibl495,Paradise of Heraclides,https://bl.syriac.uk/ms/824,https://archive.org/details/catalogueofsyria02brituoft/page/760/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/4SU2ENGK,Complete,"This is a text within Rosweyde, below.",,
smblBibl496,Rosweyde's Vitae Patrum,https://bl.syriac.uk/ms/824,https://archive.org/details/catalogueofsyria02brituoft/page/760/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/4SU2ENGK,Complete,"Based on pagination, Wright is referring to the 1628 edition here.",,
smblBibl497,"Spicilegium Romanum, t.x.",https://bl.syriac.uk/ms/858,https://archive.org/details/catalogueofsyria02brituoft/page/555/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/Q4ZS6U3R,Complete,,,
smblBibl498,Journal of Sacred Literature,https://bl.syriac.uk/ms/87,https://archive.org/details/catalogueofsyria01brituoft/page/14/mode/1up,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/4C4Q544Q,Complete,Citation already in CBSS--is currently missing the month of publication and a URL.,,
smblBibl499,"Historia Lausiaca, cap. 8, ""de sancto Amon et ejus conjuge.""",https://bl.syriac.uk/ms/1078,https://archive.org/details/catalogueofsyria02brituoft/page/868/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/QJYG56A6,Complete,"Wright cites by chapter heading rather than page number, so I'm not 100% sure of the edition here. Based on the Latin chapter title, it may be the 1570 Latin edition rather than the 1616 Greek edition. This is also in Patrologia Graeca, but Wrigth usually indicates where he cites Migne.",,
smblBibl500,Catalogue of his MSS. by J. B. B. Clarke,https://bl.syriac.uk/ms/1152,https://archive.org/details/catalogueofsyria01brituoft/page/239/mode/1up?view=theater,Carlo Emilio Biuzzi,,,,,https://www.zotero.org/groups/4861694/items/VVMAUZCT,Complete,,,
smblBibl501,"Opera, t. ii.",https://bl.syriac.uk/ms/620,https://archive.org/details/catalogueofsyria02brituoft/page/828/mode/1up,Carlo Emilio Biuzzi,Edition of the Greek text of Gregory of Nazianzus,,,,https://www.zotero.org/groups/4861694/items/TF2WV9M2,Complete,,,
smblBibl502,"Opera, t. iii.",https://bl.syriac.uk/ms/620,https://archive.org/details/catalogueofsyria02brituoft/page/829/mode/1up,Carlo Emilio Biuzzi,Edition of the Greek text of Gregory of Nyssa,,,,https://www.zotero.org/groups/4861694/items/2U3TRZZC,Complete,,,
smblBibl503,"Opera, t. viii.",https://bl.syriac.uk/ms/620,https://archive.org/details/catalogueofsyria02brituoft/page/617/mode/1up,Carlo Emilio Biuzzi,Edition of the Greek text of John Chrysostom,,,,https://www.zotero.org/groups/4861694/items/L6NMGDN9,Complete,,,
smblBibl521,"Nöldeke in the ""Literarisches Centralblatt"" for 1871, Nr. 1.",ms 864 (a1),,William Potter,,,,,https://www.zotero.org/groups/4861694/items/FA6SVC67,Complete,,,
smblBibl522,"Acta Sanctorum for September, t. vi",ms 70 (c59),,William Potter,,,,,,,,,
