docId,msLevelUri,msItemId,distinctPath,parentName,textOfBiblNode,biblPtrUri,biblNodeAsString,msItemContents
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/note/bibl[2],note,"Cureton's Ancient Syriac Documents, p. ܠܗ",,"<bibl >Cureton's Ancient Syriac Documents, p.<foreign xml:lang='syr'>ܠܗ</foreign></bibl>","Simon Peter. The Doctrine, or Teaching, of Simon Peter at Rome"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[5]/note/bibl,note,"Acta Sanctt. for May, t. i., p. 449",,"<bibl >Acta Sanctt. for May, t. i., p. 449</bibl>","The martyrdom of Judas , a Jewish convert, who became bishop of Jerusalem under the name of Cyriacus"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[6]/note[2]/bibl,note,"Add. 12,160 , fol. 109 a",http://syriaca.org/manuscript/37,"<bibl >Add. 12,160<ptr target='http://syriaca.org/manuscript/37'></ptr>, fol.<citedRange unit='locus'>109 a</citedRange></bibl>",The life of Abraham Ḳῑdūnāyā
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[7]/note[1]/bibl,note,"Assemani, Acta Martyrum, pars i., p. 242",,"<bibl >Assemani, Acta Martyrum, pars i., p. 242</bibl>","The martyrdom of Jacob , who was cut in pieces."
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a8,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[8]/note/bibl,note,"Add. 12,160 , fol. 117 a .",http://syriaca.org/manuscript/37,"<bibl >Add. 12,160<ptr target='http://syriaca.org/manuscript/37'></ptr>, fol.<citedRange unit='locus'>117 a</citedRange>.</bibl>","The life of Julian Sābā , or the Aged"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a10,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[10]/note/bibl,note,"Cureton's Ancient Syriac Documents, p. ܡܐ",,"<bibl >Cureton's Ancient Syriac Documents, p.<foreign xml:lang='syr'>ܡܐ</foreign></bibl>","The martyrdom of Sharbῑl , the high priest of Edessa , who became a Christian, and suffered under Trajan"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a11,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[11]/note/bibl,note,"Add. 12,174 , fol. 397 b",http://syriaca.org/manuscript/70,"<bibl >Add. 12,174<ptr target='http://syriaca.org/manuscript/70'></ptr>, fol.<citedRange unit='locus'>397 b</citedRange></bibl>",The history of Cosmas and Damian
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/408.xml,http://syriaca.org/manuscript/408,p1a12,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[12]/note/bibl,note,"Acta Sanctt. for July, t. iv., p. 262",,"<bibl >Acta Sanctt. for July, t. iv., p. 262</bibl>","The history of the Man of God from the city of Rome ( Alexius Romanus ), in the time of Rabūlas, bishop of Edessa"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/812.xml,http://syriaca.org/manuscript/812,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[1]/listBibl/bibl,listBibl,"Compare Add. 14,578, no. 2",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/314'>Compare Add. 14,578, no. 2</idno></msIdentifier></bibl>",. Part of Various Works of Evagrius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/812.xml,http://syriaca.org/manuscript/812,p1b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/msItem[2]/listBibl/bibl,listBibl,"See Add. 14,578, no. 6",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/314'>See Add. 14,578, no. 6</idno></msIdentifier></bibl>",. Part of Various Works of Evagrius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/812.xml,http://syriaca.org/manuscript/812,p2b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[1]/msItem[2]/listBibl/bibl,listBibl,"See Add. 14,578, no. 9",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/314'>See Add. 14,578, no. 9</idno></msIdentifier></bibl>",. Part of Various Works of Evagrius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/812.xml,http://syriaca.org/manuscript/812,p2b3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[1]/msItem[3]/listBibl/bibl,listBibl,"See Add. 14,578, no. 43",,"<bibl ><msIdentifier ><idno ref='http://syriaca.org/manuscript/314'>See Add. 14,578, no. 43</idno></msIdentifier></bibl>",. Part of Various Works of Evagrius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[1]/listBibl/bibl,listBibl,"Assemani, Bibl. Or., t. i., p. 339, no. 224",,"<bibl >Assemani, Bibl. Or., t. i., p. 339, no. 224</bibl>",". ""On the creation of the world"" or ""On the six days"""
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[2]/listBibl/bibl,listBibl,"Assemani, p. 312, no. 36",,"<bibl >Assemani, p. 312, no. 36</bibl>",. On Jonah
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[4]/listBibl/bibl,listBibl,"Assemani, Bibl. Or., t. i., p. 323, no. 147, serm. ix",,"<bibl >Assemani, Bibl. Or., t. i., p. 323, no. 147, serm. ix</bibl>",. On Joseph
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[5]/listBibl/bibl,listBibl,"Assemani, p. 321, no. 125",,"<bibl >Assemani, p. 321, no. 125</bibl>",. On Jephthah
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[6]/listBibl/bibl,listBibl,"Assemani, p. 315, no. 69, serm. i",,"<bibl >Assemani, p. 315, no. 69, serm. i</bibl>",". On ""Lent"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[7]/listBibl/bibl,listBibl,"Assemani, p. 317, no. 96",,"<bibl >Assemani, p. 317, no. 96</bibl>",. On the Labourers whom our Lord hired for His Vineyard.
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b8,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[8]/listBibl/bibl,listBibl,"Assemani, p. 319, no. 103",,"<bibl >Assemani, p. 319, no. 103</bibl>",. On the Lord's Prayer
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/320.xml,http://syriaca.org/manuscript/320,b11,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[11]/listBibl/bibl,listBibl,"Assemani, Bibl. Or., t. i., p. 312, no. 28",,"<bibl >Assemani, Bibl. Or., t. i., p. 312, no. 28</bibl>",. On the Baptism of our Lord
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[1]/listBibl/bibl[1],listBibl,"Assemani, Bibl. Or., t. i., p. 310, no. 21, serm. i",,"<bibl >Assemani, Bibl. Or., t. i., p. 310, no. 21, serm. i</bibl>",. Encomium on the blessed Virgin Mary
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[1]/listBibl/bibl[2],listBibl,"Abbeloos, de Vita et Scriptis S. Jacobi Sarugensis, p. 202",,"<bibl >Abbeloos, de Vita et Scriptis S. Jacobi Sarugensis, p. 202</bibl>",. Encomium on the blessed Virgin Mary
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[2]/listBibl/bibl,listBibl,"Assemani, p. 312, no. 28",,"<bibl >Assemani, p. 312, no. 28</bibl>",. On the Epiphany and the Baptism of our Lord by S. John
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[3]/listBibl/bibl,listBibl,"Assemani, p. 312, no. 35",,"<bibl >Assemani, p. 312, no. 35</bibl>",. Encomium on S. John the Baptist
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[4]/listBibl/bibl,listBibl,"Assemani, p. 312, no. 37",,"<bibl >Assemani, p. 312, no. 37</bibl>",. On S. Simeon the Aged and the Birth of our Lord
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[5]/listBibl/bibl,listBibl,"Assemani, p. 315, no. 69, serm. i",,"<bibl >Assemani, p. 315, no. 69, serm. i</bibl>",. On Lent
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[7]/listBibl/bibl,listBibl,"Assemani, p. 317, no. 93",,"<bibl >Assemani, p. 317, no. 93</bibl>",. On the Canaanite Woman.
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b8,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[8]/listBibl/bibl,listBibl,"Assemani, p. 315, no. 74",,"<bibl >Assemani, p. 315, no. 74</bibl>",". On the words of our Lord, Swear not at all"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b9,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[9]/listBibl/bibl,listBibl,"Assemani, p. 334, no. 196, at the end",,"<bibl >Assemani, p. 334, no. 196, at the end</bibl>",. On the desolation of the city of Amid
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b10,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[10]/listBibl/bibl,listBibl,"Assemani, p. 339, no. 222",,"<bibl >Assemani, p. 339, no. 222</bibl>",. On all holy Martyrs
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b11,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[11]/listBibl/bibl,listBibl,"Assemani, p. 322, no. 135",,"<bibl >Assemani, p. 322, no. 135</bibl>",. On Palm Sunday
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b12,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[12]/listBibl/bibl,listBibl,"Assemani, p. 328, no. 189",,"<bibl >Assemani, p. 328, no. 189</bibl>",. On Constantine the leprous king
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b13,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[13]/listBibl/bibl,listBibl,"Assemani, p. 320, no. 118",,"<bibl >Assemani, p. 320, no. 118</bibl>",. On the Widow's Son
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b14,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[14]/listBibl/bibl,listBibl,"Assemani, p. 324, no. 161",,"<bibl >Assemani, p. 324, no. 161</bibl>",. On the female Sinner
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b15,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[15]/listBibl/bibl,listBibl,"Assemani, p. 335, no. 211",,"<bibl >Assemani, p. 335, no. 211</bibl>",. On Joshua
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/324.xml,http://syriaca.org/manuscript/324,b16,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[16]/listBibl/bibl,listBibl,"Assemani, p. 320, no. 116",,"<bibl >Assemani, p. 320, no. 116</bibl>",. On the Poor Man
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p1b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[1]/note/bibl,note,"Assemani, Bibl. Or., t. i., p. 464, no. 1",,"<bibl >Assemani, Bibl. Or., t. i., p. 464, no. 1</bibl>",Abraham Nephtarenus. Part of Discourses of Abraham Nephtarenus
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p1b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[2]/note/bibl,note,"Assemani, no. 2",,"<bibl >Assemani, no. 2</bibl>",Abraham Nephtarenus. Part of Discourses of Abraham Nephtarenus
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p1b3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/msItem[3]/note/bibl,note,"Assemani, no. 3",,"<bibl >Assemani, no. 3</bibl>",Abraham Nephtarenus. Part of Discourses of Abraham Nephtarenus
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p1a5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[5]/note/bibl[1],note,"Assemani, Bibl. Or., t. i., p. 304, no. 8",,"<bibl >Assemani, Bibl. Or., t. i., p. 304, no. 8</bibl>",Jacob of Batnae. Prose homily of Jacob of Batnae on the Nativity
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p1a5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[5]/note/bibl[2],note,"Zingerle, Sechs Homilien des heiligen Jacob von Sarug, p. 1",,"<bibl >Zingerle, Sechs Homilien des heiligen Jacob von Sarug, p. 1</bibl>",Jacob of Batnae. Prose homily of Jacob of Batnae on the Nativity
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p1b14,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[9]/msItem[3]/note/bibl,note,"Add. 14,522 , foll. 37-45",http://syriaca.org/manuscript/220,"<bibl >Add. 14,522<ptr target='http://syriaca.org/manuscript/220'></ptr>,<citedRange unit='fol' from='37' to='45'>foll. 37-45</citedRange></bibl>",Macarius. Part of Three letters of Macarius
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[3]/note/bibl[1],note,"Add. 14,613, fol. 182b",http://syriaca.org/manuscript/351,"<bibl >Add. 14,613,<ptr target='http://syriaca.org/manuscript/351'></ptr><locus from='182b'>fol. 182b</locus></bibl>",Ephraim. Two discourses of Ephraim on the Mercy of the Most High
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[3]/note/bibl[2],note,"Overbeck, S. Ephraemi Syri etc. Opera Se¬lecta, p. 105",,"<bibl >Overbeck, S. Ephraemi Syri etc. Opera Se¬lecta, p. 105</bibl>",Ephraim. Two discourses of Ephraim on the Mercy of the Most High
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[4]/note/bibl[1],note,"Sachau in the Hermes for 1869, Bd. iv., p. 72",,"<bibl >Sachau in the Hermes for 1869, Bd. iv., p. 72</bibl>",Select sayings of the Philosophers regarding upright conduct
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a4,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[4]/note/bibl[2],note,"Sachau, Inedita Syriaca (Wien, 1870), p. ܦ 5 c",,"<bibl >Sachau, Inedita Syriaca (Wien, 1870), p.<foreign xml:lang='syr'>ܦ</foreign>5 c</bibl>",Select sayings of the Philosophers regarding upright conduct
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[4]/msItem[1]/note[2]/bibl[1],note,"Add. 14,658 , fol. 155 a",http://syriaca.org/manuscript/426,"<bibl >Add. 14,658<ptr target='http://syriaca.org/manuscript/426'></ptr>,<citedRange unit='fol' from='155a'>fol. 155 a</citedRange></bibl>",Isocrates. Isocrates
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2b1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[4]/msItem[1]/note[2]/bibl[2],note,"14,620 , fol. 2 a",http://syriaca.org/manuscript/360,"<bibl >14,620<ptr target='http://syriaca.org/manuscript/360'></ptr>,<citedRange unit='fol' from='2a'>fol. 2 a</citedRange></bibl>",Isocrates. Isocrates
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2b2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[4]/msItem[2]/note/bibl,note,"Land, Anecd. Syr., t. i., p. 64",,"<bibl >Land, Anecd. Syr., t. i., p. 64</bibl>",Menander the Sage. Menander the Sage
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a5,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[5]/note/bibl,note,"Sachau, Inedita Syriaca, p. ܦܒ",,"<bibl >Sachau, Inedita Syriaca, p.<foreign xml:lang='syr'>ܦܒ</foreign></bibl>",Counsels of the Philosophers
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[6]/note/bibl[1],note,"Add. 14,618 , no. 9",http://syriaca.org/manuscript/538,"<bibl >Add. 14,618<ptr target='http://syriaca.org/manuscript/538'></ptr>, no. 9</bibl>",Advice of Plato to his disciple
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[6]/note/bibl[2],note,"Add. 14,658 , no. 24",http://syriaca.org/manuscript/426,"<bibl >Add. 14,658<ptr target='http://syriaca.org/manuscript/426'></ptr>, no. 24</bibl>",Advice of Plato to his disciple
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a6,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[6]/note/bibl[3],note,"Sachau, Ined. Syr., p. ܣܙ",,"<bibl >Sachau, Ined. Syr., p.<foreign xml:lang='syr'>ܣܙ</foreign></bibl>",Advice of Plato to his disciple
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[7]/note[1]/bibl,note,"Add. 14,618 , no. 7",http://syriaca.org/manuscript/358,"<bibl >Add. 14,618<ptr target='http://syriaca.org/manuscript/358'></ptr>, no. 7</bibl>",Sayings regarding the soul
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/352.xml,http://syriaca.org/manuscript/352,p2a7,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem[7]/note[3]/bibl,note,"Sachau, Ined. Syr., p. ܥܘ",,"<bibl >Sachau, Ined. Syr., p.<foreign xml:lang='syr'>ܥܘ</foreign></bibl>",Sayings regarding the soul
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/378.xml,http://syriaca.org/manuscript/378,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/title/note/bibl[1],note,"Renaudot, Hist. Patr. Alexandrin. Jacobit., p. 114",,"<bibl >Renaudot, Hist. Patr. Alexandrin. Jacobit., p. 114</bibl>","Part of a life of Dioscorus I ., patriarch of Alexandria , the successor of Cyril ( See Renaudot, Hist. Patr. Alexandrin. Jacobit., p. 114 , and Le Quien, Oriens Christ., t. ii., col. 409 ), written by his disciple Theopistus , Θεόπιστος , ܬܐܘܒܝܣܛܘܣ (fol. 1b ., 12a ) in the Pentapolis or Cyrenaica , shortly after the death of Dioscorus"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/378.xml,http://syriaca.org/manuscript/378,p1a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/title/note/bibl[2],note,"Le Quien, Oriens Christ., t. ii., col. 409",,"<bibl >Le Quien, Oriens Christ., t. ii., col. 409</bibl>","Part of a life of Dioscorus I ., patriarch of Alexandria , the successor of Cyril ( See Renaudot, Hist. Patr. Alexandrin. Jacobit., p. 114 , and Le Quien, Oriens Christ., t. ii., col. 409 ), written by his disciple Theopistus , Θεόπιστος , ܬܐܘܒܝܣܛܘܣ (fol. 1b ., 12a ) in the Pentapolis or Cyrenaica , shortly after the death of Dioscorus"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/378.xml,http://syriaca.org/manuscript/378,p3a2,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem[2]/note[2]/bibl,note,"Lamy, Dissert, de Syrorum fide et disciplina in re Eucharistica, p. 62.",,"<bibl >Lamy, Dissert, de Syrorum fide et disciplina in re Eucharistica, p. 62.</bibl>","Questions addressed by the priest Sergius to John bar Cyriacus , bishop of Tellā , with the replies of the latter"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/378.xml,http://syriaca.org/manuscript/378,p3a3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem[3]/note/bibl[1],note,"de Lagarde, Reliquiae juris ecclesiast. antiquiss.,19.1 p. ܩܟܕ,",,"<bibl >de Lagarde, Reliquiae juris ecclesiast. antiquiss.,19.1 p. ܩܟܕ,</bibl>","Questions addressed by the priest Addai to Jacob of Edessa , with the replies of the latter"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/378.xml,http://syriaca.org/manuscript/378,p3a3,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem[3]/note/bibl[2],note,"Lamy, Dissert. de Syr. fide etc., p. 98.",,"<bibl >Lamy, Dissert. de Syr. fide etc., p. 98.</bibl>","Questions addressed by the priest Addai to Jacob of Edessa , with the replies of the latter"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/864.xml,http://syriaca.org/manuscript/864,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note[1]/bibl,note,"Anecdota Syriaca, Leiden, 1870",,"<bibl >Anecdota Syriaca, Leiden, 1870</bibl>","Zacharias Rhetor, bishop of Mitylene. The Ecclesiastical History of Zacharias Rhetor , bishop of Mitylene , in twelve books"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/864.xml,http://syriaca.org/manuscript/864,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note[2]/bibl[1],note,"Assemani, Bibl. Or., t. ii., pp. 54, seqq.",,"<bibl >Assemani, Bibl. Or., t. ii., pp. 54, seqq.</bibl>","Zacharias Rhetor, bishop of Mitylene. The Ecclesiastical History of Zacharias Rhetor , bishop of Mitylene , in twelve books"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/864.xml,http://syriaca.org/manuscript/864,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note[2]/bibl[2],note,"Mai, Scriptorum Vett. Nova Collectio, t. x., pars 1, p. xi., and pp. 332, seqq.",,"<bibl >Mai, Scriptorum Vett. Nova Collectio, t. x., pars 1, p. xi., and pp. 332, seqq.</bibl>","Zacharias Rhetor, bishop of Mitylene. The Ecclesiastical History of Zacharias Rhetor , bishop of Mitylene , in twelve books"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/864.xml,http://syriaca.org/manuscript/864,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note[2]/bibl[3],note,"Land, Anecdota Syriaca, t. i., p. 38",,"<bibl >Land, Anecdota Syriaca, t. i., p. 38</bibl>","Zacharias Rhetor, bishop of Mitylene. The Ecclesiastical History of Zacharias Rhetor , bishop of Mitylene , in twelve books"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/864.xml,http://syriaca.org/manuscript/864,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note[2]/bibl[4],note,"Noldeke in the ""Literarisches Centralblatt"" for 1871, Nr. 1",,"<bibl >Noldeke in the ""Literarisches Centralblatt"" for 1871, Nr. 1</bibl>","Zacharias Rhetor, bishop of Mitylene. The Ecclesiastical History of Zacharias Rhetor , bishop of Mitylene , in twelve books"
file:///home/arren/Documents/GitHub/britishLibrary-data/data/tei/864.xml,http://syriaca.org/manuscript/864,a1,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/note[4]/bibl,note,"Land's preface, p. x.",,"<bibl >Land's preface, p. x.</bibl>","Zacharias Rhetor, bishop of Mitylene. The Ecclesiastical History of Zacharias Rhetor , bishop of Mitylene , in twelve books"
