ms_record_file_location,ms_level_uri,unique_xpath,author_position_in_sequence,author_text_node,author-element-text-node,syriaca_headword_possibility1,syriaca_headword_current,author_uri_current,title_text_node,parent_item,author_uri_possibility1,author_uri_possibility2,author_uri_corrected,author_uri_consolidated,author_uri_corrected,author_role_current,author_role_corrected,msItem_xml-id,rubric,incipit,explicit,finalRubric,status,asignee,syriaca_notes,wright_catalogue_location,wright_entry_roman_numeral,shelf_mark,locus_start
/data/tei/635.xml,http://syriaca.org/manuscript/635,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/author[1],1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,Part of the Paradise of Palladius,,,,,http://syriaca.org/person/668,,,,p1a1,ܥܠ [ܚܝܠܗ ܕܐܠܗܐ] ܐܒܐ ܘܥܘܕܪܢܐ ܕܝܚܝܕܝܐ ܒܪܐ: ܘܣܘܝ̇ܥܐ ܕܪܘܚܐ ܩܕܝܫܐ: ܡ̇ܫܪܝܢܢ ܘܟܬܒܝܢܢ ܡܟ̣ܬܒܢܘܬܐ ܕܦܠܪܝܣ ܥܠ ܡ̈ܠܟܐ ܡܘܬܪ̈ܢܐ ܕܣ̈ܒܐ ܩܕ̈ܝܫܐ: ܥ̇ܡ̈ܠܝ ܒܐܓܘܢܐ ܕܡܝܬܪ̈ܬܐ: ܘܫ̈ܘܐܠܐ ܘܦ̇ܘܢܝ ܦܬܓ̈ܡܐ [ܕܐܚ̈ܐ] ܢܟܦ̈ܐ: ܘܪ̈ܚܡܝ [ܡܝܬܪ]ܘܬܐ,,ܘܟܕ ܚ̣ܙܐ ܣܒܐ ܚܘܫܒܗ ܕܨ̇ܒܐ ܕܢܟ̣ܪܘܟ: ܐܡ̇ܪ ܠܗ,,ready to ingest,,,2:865-866,DCCCXXXIV,Add MS 14730 foll. 1-111,1a
/data/tei/635.xml,http://syriaca.org/manuscript/635,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[1]/author[2],2,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,Part of the Paradise of Palladius,,,,,http://syriaca.org/person/668,,,,p1a1,ܥܠ [ܚܝܠܗ ܕܐܠܗܐ] ܐܒܐ ܘܥܘܕܪܢܐ ܕܝܚܝܕܝܐ ܒܪܐ: ܘܣܘܝ̇ܥܐ ܕܪܘܚܐ ܩܕܝܫܐ: ܡ̇ܫܪܝܢܢ ܘܟܬܒܝܢܢ ܡܟ̣ܬܒܢܘܬܐ ܕܦܠܪܝܣ ܥܠ ܡ̈ܠܟܐ ܡܘܬܪ̈ܢܐ ܕܣ̈ܒܐ ܩܕ̈ܝܫܐ: ܥ̇ܡ̈ܠܝ ܒܐܓܘܢܐ ܕܡܝܬܪ̈ܬܐ: ܘܫ̈ܘܐܠܐ ܘܦ̇ܘܢܝ ܦܬܓ̈ܡܐ [ܕܐܚ̈ܐ] ܢܟܦ̈ܐ: ܘܪ̈ܚܡܝ [ܡܝܬܪ]ܘܬܐ,,ܘܟܕ ܚ̣ܙܐ ܣܒܐ ܚܘܫܒܗ ܕܨ̇ܒܐ ܕܢܟ̣ܪܘܟ: ܐܡ̇ܪ ܠܗ,,ready to ingest,,,2:865-866,DCCCXXXIV,Add MS 14730 foll. 1-111,1a
/data/tei/635.xml,http://syriaca.org/manuscript/635,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/author[1],1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,An extract from the sixth chapter of the Paradise of Palladius,,,,,http://syriaca.org/person/668,,,,p1a3,,,,,ready to ingest,,,2:865-866,DCCCXXXIV,Add MS 14730 foll. 1-111,27b
/data/tei/635.xml,http://syriaca.org/manuscript/635,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[3]/author[2],2,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,An extract from the sixth chapter of the Paradise of Palladius,,,,,http://syriaca.org/person/668,,,,p1a3,,,,,ready to ingest,,,2:865-866,DCCCXXXIV,Add MS 14730 foll. 1-111,27b
/data/tei/635.xml,http://syriaca.org/manuscript/635,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[4]/author,1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,"The remainder of the Paradise, from the middle of chap. 5 to the end",,,,,http://syriaca.org/person/668,,,,p1a4,,ܐܫܬ̇ܥܝ ܐܢܫ ܡܢ ܣ̈ܒܐ ܥܠ ܓܢ̇ܢܐ ܚܕ ܕܦܠ̇ܚ̣ ܗܘܐ ܓܢܬܐ,,,ready to ingest,,,2:865-866,DCCCXXXIV,Add MS 14730 foll. 1-111,28a
/data/tei/639.xml,http://syriaca.org/manuscript/639,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[10]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,Palladius,http://syriaca.org/person/2473,"The history of Serapion , written by Palladius","""Histories of holy Men and Women and of Martyrs"". Foll. 2b-",http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,p1b10,ܬܫܥܝ̣ܬܐ ܕ܏ܩܕ ܐܒ̇ܐ ܣܰܪܰܦܻ݁ܝܳܘܢ ܐܒܝ̣ܠܐ. ܕܡ̇ܟܬܒܐ̣ ܠܩܕܝܫܐ ܦܷ݁ܠܰܐ̇ܕܺܝܣ ܡ̇ܟ̣ܬܒܢܐ,,,,ready to ingest,Justin Arnwine,,3:1141-1146,DCCCCLXIII,"Add MS 14732, foll. 1-227",132b
/data/tei/639.xml,http://syriaca.org/manuscript/639,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem[2]/msItem[12]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,Palladius,http://syriaca.org/person/2473,"The history of John the monk and seer, of Lycopolis in the Thebaid , written by Palladius","""Histories of holy Men and Women and of Martyrs"". Foll. 2b-",http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,p1b12,ܬܫܥܝ̣ܬܐ ܕ܏ܩܕ ܐܒ̇ܐ ܝܘܚܢܢ ܝܚܝܕܝܐ ܘܚܲܰܙܳܝܳܐ ܕܰܒܬܷܐܒܰܐܝܻܣ. ܕܡ̇ܟܬܒܐ̣ ܠܦܷܠ̣ܰܐܕܻܝܣ. ܡ̇ܟܬܒܢܐ,,,,ready to ingest,Justin Arnwine,,3:1141-1146,DCCCCLXIII,"Add MS 14732, foll. 1-227",157b
/data/tei/69.xml,http://syriaca.org/manuscript/69,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/author,1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,"Histories of the Solitary Brethren of the Egyptian Desert, composed, according to the Syriac title, by Palladius, the disciple of Evagrius , for the chamberlain Lausus .",,,,,http://syriaca.org/person/668,,,,a1,ܬܫ̈ܥܝܬܐ ܕܥܠ ܐܚ̈ܐ ܐܝܚܝ̈ܕܝܐ ܕܒܡܕܒܪܐ ܕܡܨܪܝܢ. ܕܟܬܒ̣ ܐܢܝܢ ܦܠ[ܕܝܣ] ܬܠܡܝܕܗ ܕܡܪܝ ܐܘܓܪܝܣ ܠܠܘܣܐ ܪܝܫܢܐ.,,,ܫܠܡ ܠܡܟܬܒ ܒܦܢܩܝܬܐ ܗܕܐ ܬܫ̈ܥܝܬܐ ܕܡܨܪ̈ܝܐ ܐܝܚ̈ܝܕܝܐ ܕܒܡܕܒܪܐ ܕܡܨܪܝܢ.,ready to ingest,,,3:1070-1072,DCCCCXXIII,Add MS 12173,2
/data/tei/70.xml,http://syriaca.org/manuscript/70,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[17]/msItem[11]/author,1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,"Anecdotes of Apollo and Amun, from the work of Palladius","Elias. ""Life of John , bishop of Tella , written by his constant companion Elias , at the request of Sergius and Paul"". Foll. 152a-165",,,,http://syriaca.org/person/668,,,,b28,ܬܘܒ ܢ̣ܨ̈ܚܢܘܗܝ ܕܐܒ̇ܐ ܐܦܠܘ ܘܕܐܡܘܢ..,,,,ready to ingest,,,III:1123-1139,DCCCCLX,"Add MS 12,174",190b
/data/tei/70.xml,http://syriaca.org/manuscript/70,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[17]/msItem[12]/author,1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,"Anecdotes of Paphnutius , from the work of Palladius","Elias. ""Life of John , bishop of Tella , written by his constant companion Elias , at the request of Sergius and Paul"". Foll. 152a-165",,,,http://syriaca.org/person/668,,,,b29,ܬܘܒ ܢܨ̈ܚܢ̣ܘܗܝ ܕܐܒ̇ܐ ܦܦܢܘܛ. ܬܐܓܪܐ ܪܘܚܢܐ.,,,,ready to ingest,,,III:1123-1139,DCCCCLX,"Add MS 12,174",195b
/data/tei/70.xml,http://syriaca.org/manuscript/70,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[17]/msItem[13]/author,1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,"Story of Copres and Patermutius , from the work of Palladius","Elias. ""Life of John , bishop of Tella , written by his constant companion Elias , at the request of Sergius and Paul"". Foll. 152a-165",,,,http://syriaca.org/person/668,,,,b30,ܬܘܒ ܢ̣ܨ̈ܚܢܘܗܝ ܕܐܒ̇ܐ ܩܝܦܪܘܣ. ܘܕܛܘܒܢܐ ܦܛܪܦܡܘܛܝܣ.,,,,ready to ingest,,,III:1123-1139,DCCCCLX,"Add MS 12,174",197a
/data/tei/71.xml,http://syriaca.org/manuscript/71,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[2]/msContents/msItem/msItem[1]/author[1],1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,Extracts from the Lives of the Egyptian Fathers,""""". Foll. 49a-80b",,,,http://syriaca.org/person/668,,,,p2b1,ܫܘ̈ܐܠܐ ܕܐܒܗ̈ܬܐ ܡܨܪ̈ܝܐ ܘܦܘܢܝ ܦܬܓ̈ܡܐ ܕܐܒ̈ܗܬܐ ܡܨܪ̈ܝܐ,,,,ready to ingest,,,II:657-658,DCCXXXVI,Add MS 12175 foll. 49-80,49a
/data/tei/826.xml,http://syriaca.org/manuscript/826,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,,"The Lives of the Egyptian Fathers by Palladius , or, as it is here called, ""the work of Palladius on the profitable counsels of the holy Fathers.""",,http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,a1,ܥܠ ܚܝܠܗ ܕܐܠܗܐ ܐܒܐ: ܘܥܘܕܪܢܐ ܕܝܚܕܝܐ (sic) ܒܪܐ܇ ܘܣܘܿܝܥܐ ܕܪܘܚܐ ܩܕܝܫܐ܇ ܡ̇ܫܪܝܢܢ ܘܟܬܒܝܢܢ ܡ̣ܟܬܒܢܘܬܐ ܕܦܠܕܝܣ: ܥܠ ܡ̈ܠ̣ܟܐ ܡܘܬܪ̈ܢܐ ܕܣ̈ܒܐ ܩ̈ܕܝܫܐ܇ ܥ̇ܡ̈ܠܝ ܒܐܓܘܢܐ ܕܡܝܬܪܘܬܐ܇ ܘܫ̈ܘܐܠܐ̣ ܘܦܘܿܢܝ ܦܬܓܡ̈ܐ ܕܐܚ̈ܐ ܢܟ̈ܦܐ܇ ܘܪ̈ܚܡ̇ܝ ܡܝܬܪܘܬܐ܀,,,,ready to ingest,,,3:1074-1076,DCCCCXXVIII,Add MS 17174,1b
/data/tei/829.xml,http://syriaca.org/manuscript/829,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/author,1,Palladius,Palladius,#N/A,Palladius of Aspuna Palladius,http://syriaca.org/person/668,The Histories of the Egyptian Solitaries by Palladius .,,,,,http://syriaca.org/person/668,,,,a1,ܬܫܥ̈ܝܬܐ ܕܝܚܝ̈ܕܝܐ,,,ܫܠܡܘ ܫܘܐ̈ܠܐ ܘܦܘ̈ܫܩܐ ܕܡܪܬܝܢܘܬܐ ܕܐ̈ܒܗܬܐ ܩ̈ܕܝܫܐ ܡܨܪ̈ܝܐ,ready to ingest,,,3:1073-1074,DCCCCXXV,Add MS 17177,1b
/data/tei/1078.xml,http://syriaca.org/manuscript/1078,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,668,Selections from the Lives of the Egyptian fathers,,http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,a2,ܡܡܠܐ ܕܐܒ̈ܗܬܐ ܩ̈ܕܝܫܐ,,,,ready to ingest,,,2:867-873,DCCCXXXVII,Add MS 17262,3b
/data/tei/1078.xml,http://syriaca.org/manuscript/1078,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[11]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,668,Extract from the Lives of the Egyptian Fathers,,http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,a11,ܡܡܠܠܐ ܡܘܬܪܢܐ ܕܡܢ ܐܒ̈ܗܬܐ ܥܠ ܡܪܬܝܢܘܬܐ,ܥܒ̇ܕܐ ܗܘ ܪܒܐ ܫܪܪܐ. ܫܪܪܐ. ܢܘܼܗܪܐ ܕܠܝܬ ܒܗ ܚܫܘܟܐ ܩܕܡ ܟܠܗܘܢ ܥ̇ܒ̈ܕܝܟ ܩ̣ܢܝ ܫܪܪܐ. ܘܩܕܡ ܟܠܗܘܢ ܦܘ̈ܠܚܢܝܟ ܩܢ̣ܝ ܗܝܡܢܘܬܐ. ܏ܘܫ.,,,ready to ingest,,,2:867-873,DCCCXXXVII,Add MS 17262,97b
/data/tei/313.xml,http://syriaca.org/manuscript/313,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/msItem[17]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,2473,Extracts from the Lives of the Egyptian Fathers by Palladius,"""Selections and extracts from various authors"". Foll. 2b-",http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,b17,ܕܐܒ̈ܗܬܐ,,,,ready to ingest,,,2:784-788,DCCXCIII,Add MS 14577,62a
/data/tei/313.xml,http://syriaca.org/manuscript/313,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[1]/msItem[24]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,2473,Extracts from the Lives of the Egyptian Fathers,"""Selections and extracts from various authors"". Foll. 2b-",http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,b24,ܕܐܒ̈ܗܬܐ,,,,ready to ingest,,,2:784-788,DCCXCIII,Add MS 14577,86a
/data/tei/313.xml,http://syriaca.org/manuscript/313,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[3]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,2473,Extracts from the Lives of the Egyptian Fathers,"""The same Moses has written various ex¬tracts on the fly-leaves and margins of the volume, of which the following is a list."". Foll. -",http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,b42,ܡܢ ܡܡܠܐ ܕܣ̈ܒܐ ܩܕܝܫ̈ܐ,,,,ready to ingest,,,2:784-788,DCCXCIII,Add MS 14577,4a
/data/tei/313.xml,http://syriaca.org/manuscript/313,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[6]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,2473,Extracts from the Lives of the Egyptian Fathers,"""The same Moses has written various ex¬tracts on the fly-leaves and margins of the volume, of which the following is a list."". Foll. -",http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,b45,,,,,ready to ingest,,,2:784-788,DCCXCIII,Add MS 14577,61b
/data/tei/315.xml,http://syriaca.org/manuscript/315,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[6]/author[1],1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,668,Histories of the Egyptian Solitaries by Palladius and Hieronymus,,http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,a6,,,,,ready to ingest,,,2:815-818,DCCCVIII,Add MS 14579,79b
/data/tei/318.xml,http://syriaca.org/manuscript/318,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/author[1],1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,,Lives and anecdotes of the Egyptian Fathers|copious extracts from the first part of the work of Palladius and Hieronymus,,http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,a2,ܬܫܥ̈ܝܬܐ ܕܐܒ̈ܗܬܐ,,,,ready to ingest,,,2:692-696,DCCLII,Add MS 14582,2b
/data/tei/318.xml,http://syriaca.org/manuscript/318,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[14]/author,1,Palladius,Palladius,Palladius of Aspuna Palladius,#N/A,,"the life of Serapion , the wonders that he wrought in Egypt , as well as at Rome and Athens , and his death at the convent of Pachomius in the desert",,http://syriaca.org/person/668,,,http://syriaca.org/person/668,,,,a14,ܟܬܒܐ ܕܣܪܦܝܘܢ ܐܒܝܠܐ,,,ܫܠܡ ܢܨܚܢܐ ܕܕܘܒܪ̈ܘܗܝ ܕܣܪܦܝܘܢ ܣܪܦܐ ܕܒܣܪܐ: ܨܠܘܬܗ ܬܥܕܪ ܠܟܬܘܒܐ ܘܠܩܪܘܝܐ ܠܥܠܡܝܢ ܐܡܝܢ.,ready to ingest,,,2:692-696,DCCLII,Add MS 14582,
/data/tei/71.xml,http://syriaca.org/manuscript/71,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem/msItem[3]/author,1,Palladius and Hieronymus,Palladius and Hieronymus,#N/A,#N/A,http://syriaca.org/person/668 http://syriaca.org/person/857,Copious extracts from the works of Palladius and Hieronymus on the Lives of the Egyptian Fathers,""""". Foll. 81a-254b",,,,,,,,p3b3,,,,,multiple authors,,multiple authors listed,II:633-638,DCCXXVII,Add MS 12175 foll. 81-254,155b
/data/tei/71.xml,http://syriaca.org/manuscript/71,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[3]/msContents/msItem/msItem[3]/msItem[1]/author,1,Palladius and Hieronymus,Palladius and Hieronymus,#N/A,#N/A,http://syriaca.org/person/668 http://syriaca.org/person/857,Part of Copious extracts from the works of Palladius and Hieronymus on the Lives of the Egyptian Fathers|Part of Copious extracts from the works of Palladius and Hieronymus on the Lives of the Egyptian Fathers,"Palladius and Hieronymus. ""Copious extracts from the works of Palladius and Hieronymus on the Lives of the Egyptian Fathers"". Foll. 155b-211",,,,,,,,p3c15,ܬܫܥ̈ܝܬܐ ܕܥܠ ܐܝܚ̈ܝܕܝܐ ܕܒܡܕܒܪܐ ܕܡܨܪ̈ܝܢ..,,,,multiple authors,,multiple authors listed,II:633-638,DCCXXVII,Add MS 12175 foll. 81-254,155b
/data/tei/71.xml,http://syriaca.org/manuscript/71,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msPart[1]/msContents/msItem/author,1,Palladius and Jerome,Palladius and Jerome,#N/A,#N/A,http://syriaca.org/person/668 http://syriaca.org/person/857,"Lives and Anecdotes of Ascetics, taken chiefly from the works of Palladius and Hieronymus",,,,,,,,,p1a1,,,,,multiple authors,,multiple authors listed,III: 1100-1101,DCCCCXLVI,Add MS 12175 foll. 1-48,1
/data/tei/45.xml,http://syriaca.org/manuscript/45,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[100]/author,1,Pantaleon of Byzantium,Pantaleon of Byzantium,#N/A,Pantaleon of the Byzantine monastery,http://syriaca.org/person/2795,"On the Exaltation of the holy Cross, by Pantaleon of Byzantium .","""Festal and other Discourses for the whole year, originally 113 in number, of which the first four are now lost."". Foll. 1a-354b",,,,http://syriaca.org/person/2795,,,,b100,ܡܐܡܪܐ ܕܦܐܢܛܠܝܘܢ ܩܫܝܫܐ ܡܢ ܕܝܪܐ ܕܒܘܙܢܛܝܐ̣. ܕܥܠ ܨܠܝܒܐ ܦܪܘܩܝܐ̣ ܘܥܠ ܡܬܬܪܝܡܢܘܬܗ.,,,,ready to ingest,,,2:842-851,DCCCXXV,Add MS 12165,337
/data/tei/1143.xml,http://syriaca.org/manuscript/1143,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[3]/author,1,Patriarch Joseph I,Patriarch Joseph I,#N/A,Joseph I of Seleucia-Ctesiphon,http://syriaca.org/person/812,"The same, by the patriarch Joseph I .","""ܚܘ̈ܬܵܡܸܐ or dimissory hymns, for sundry occasions, in Arabic only."". Foll. 34b-37",,,,http://syriaca.org/person/812,,,,b3,ܚܬܐܡ ܐܵܟ݂ܪ ܓ̣ܝܪܗܳ ܐܠܝ ܥܝ̣ܕ ܐܠܥܕܪܝ ܡ̣ܢ ܩܲܘܠ ܡܵܐܪ ܝܳܘܼܣܦ݁ ܐܠܐܘّܠ ܒܲܛܪܟ ܐܠܟܲܠ܏ܕܐ:,ܒܸܣܡ ܐܲܠܬ݂ܐܠܘܼܳܬ݂ ܐܲܠܡܲܣܓܘܼܳܕ: ܐܸܠܵܐܗً ܘܵܐܚܸܕ ܡܲܥܒ݁ܘܳܕ. ܢܸܡܕܲܚ ܡܲܪܝܡ ܩܸܕܣ ܠܐܩܕܐܣ̣. ܣܸܬ ܐܠܡܲܠܐܝܟܲܗ ܘܐܠܢܵܐܣ,,,ready to ingest,,,1:213-214,CCLXXXII,Add MS 25874,36a
/data/tei/1143.xml,http://syriaca.org/manuscript/1143,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem[2]/msItem[1]/author,1,Patriarch Joseph II,Patriarch Joseph II,Joseph II,#N/A,,"The Nativity, by the patriarch Joseph II .","""ܚܘ̈ܬܵܡܸܐ or dimissory hymns, for sundry occasions, in Arabic only."". Foll. 34b-37",http://syriaca.org/person/813,http://syriaca.org/person/1326,,http://syriaca.org/person/813,,,,b1,ܒܣܡ ܐܠܐܒ݁ ܘܠܐܒ݁ܢ ܘܠܐܪܘܼܳܚ ܐܠܩܳܕܣ ܐܸܠܗً ܘܐܚܕ ܢܟ݁ܬܒ ܚܬܐܡ ܥܝ̣ܕ ܐܲܠܡܝ̣ܠܐܕ ܡ̣ܢ ܩܘܠ ܡܐܪ ܝܘܼܣܦ݁ ܐܠܬ݂ܐܢܝ̣,ܝܵܐ ܝܲܣܘܳܥ̣ ܡܟ݂ܠܸܨܢܐ̣. ܦ݁ܝ̣ܛ̇ ܢܳܘܼܪܲܟ ܘܢܲܘܪ ܩܲܠܒ݁ܢܐ. ܟܲܝ ܢܸܦ݁ܗܲܡ ܣܸܪ ܟܲܠܐܨܢܵܐ̣. ܐܲܠܟܵܐܝܸܢ ܡ̣ܢ ܐܲܓܠܢܐ,,,ready to ingest,,,1:213-214,CCLXXXII,Add MS 25874,34b
/data/tei/338.xml,http://syriaca.org/manuscript/338,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[23]/author,1,patricius Ḥareth (Aretas),patricius Ḥareth (Aretas),#N/A,#N/A,,Letter of the patricius Ḥareth (Aretas) to Jacob (Baradæus),"""A large collection of letters"". Foll. -",,,,,,,,b23,ܦܚܡܐ ܕܟ̈ܬܝܒܬܐ: ܕܫܒܝܚ ܒܟܠ ܦܛܪܝܩܝܘܣ ܚܐܪܬ݂. ܕܐܬܟܬܒ ܠܘܬ ܚܣܝܐ ܡܪܝ ܝܥܩܘܒ,,,,no Syriaca entry,,,2:701-715,DCCLIV,Add MS 14602,58b
/data/tei/70.xml,http://syriaca.org/manuscript/70,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[7]/author,1,Paul,Paul,#N/A,#N/A,,Life of Aaron,"""Lives of Saints and Fathers of the Church"". Foll. 1a-452",,,,http://syriaca.org/person/2817,,,,b7,ܬܘܒ ܬܫܥܝܬܐ ܕܩܕܝܫܐ ܘܥ̇ܢܘܝܐ ܓܡܝܪܐ. ܡܪܝ ܐܗܪܘܢ ܢܨܝܚܐ. ܡ̇ܟܬܒܐ ܕܝܢ ܠܦܘܠܘܣ ܬܠܡܝܕܗ ܨܠܘܬܗ ܥܡܢ.,,,,ready to ingest,Justin Arnwine,,III:1123-1139,DCCCCLX,"Add MS 12,174",90a
/data/tei/763.xml,http://syriaca.org/manuscript/763,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[13]/msItem[2]/author,1,Paul,Paul,#N/A,"Paul , metropolitan of Edessa",http://syriaca.org/person/84,Second hymn,"""The holy Chrism"". Foll. 23b-23b",,,,http://syriaca.org/person/84,,,,k2,,,,,ready to ingest,Justin Arnwine,,I:330-339,CCCCXXI,Add MS 17134,
/data/tei/19.xml,http://syriaca.org/manuscript/19,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[10]/author,1,Paul,Paul,#N/A,Paul the Apostle,http://syriaca.org/person/1983,The Epistles of S. Paul,"A monk of Edessa, named Severus. ""A Catena Patrum, or Selections from the Writings of the Fathers, so arranged as to form a continuous commentary on the greater part of the Scriptures of the Old and New Testaments."". Foll. 1-233",,,,http://syriaca.org/person/1983,,,,b10,,,,,ready to ingest,,,2:908-914,DCCCLIII,Add MS 12144,123b
/data/tei/338.xml,http://syriaca.org/manuscript/338,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[44]/author,1,Paul,Paul,#N/A,#N/A,,Synodical letter of Paul to Theodore,"""A large collection of letters"". Foll. -",,,,http://syriaca.org/person/72,,,,b44,ܐܓܪܬܐ ܣܘܢܗܘܕܝܩܐ ܘܕܦܘܢܝ ܦܬܓܡܐ̣. ܕܐܫ̣ܬܕܪܬ ܡܢ ܚܣܝܐ ܘܛܘܒܬܢܐ ܡܪܝ ܦܘܠܐ ܦܛܪܝܪܟܐ ܕܥܕܬܐ ܬܪܝܨܬ ܫܘܒܚܐ ܕܐܢܛܝܘܟܝܐ̣. ܠܘܬ ܩܕܝܫܐ ܘܛܘܒܬܢܐ ܡܪܝ ܬܐܘܕܘܪܐ ܦܛܪܝܪܟܐ ܕܥܕܬܐ ܬܪܝܨܬ ܫܘܒܚܐ ܕܒܐܠܟܣܢܪܝܐ܀,,,,ready to ingest,Justin Arnwine,,2:701-715,DCCLIV,Add MS 14602,116a
/data/tei/338.xml,http://syriaca.org/manuscript/338,TEI/teiHeader/fileDesc/sourceDesc/msDesc/msContents/msItem/msItem[33]/author,1,Paul of Antioch,Paul of Antioch,"Paul II , Patriarch of Antioch",#N/A,,Letter of Paul of Antioch to the bishops Jacob and Theodore,"""A large collection of letters"". Foll. -",http://syriaca.org/person/72,,,http://syriaca.org/person/72,,,,b33,ܐܓܪܬܐ ܕܚܣܝܐ ܘܛܘܒܬܢܐ ܦܘܠܐ ܦܛܪܝܪܟܐ ܕܐܢܛܝܘܟܝܐ̣. ܠܘܬ ܡܪܝ ܝܥܩܘܒ ܘܡܪܝ ܬܐܘܕܘܪܐ ܐܦܣ̈ܩܦܐ.,,,,ready to ingest,Justin Arnwine,,2:701-715,DCCLIV,Add MS 14602,69b
