localId,fileName,uri,shelfmark,form,materialAttribute,materialTextNode,physicalDescription,updatedForm,updatedMaterialAttribute,updatedMaterialTextNode,status,assignee,notes
1078,/data/tei/981.xml,http://syriaca.org/manuscript/1455,"Add MS 17220, fol. 2-186",codex,chart,,"Paper, about 6 7/8 in. by 5, consisting of 186 leaves, many of which are torn, especially foll. 1, 2, 12—41, and 179—186. The quires are signed with letters, from ܐ to ܝܐ , beginning at fol. 75; in the earlier part of the volume there do not seem to be any signatures. Leaves are wanting after foll. 1 and 11. There are from 9 to 18 lines in each page.",,,,checked,Claire,
1079,/data/tei/25.xml,http://syriaca.org/manuscript/25,Add MS 12150,codex,perg,Vellum,"Vellum, about 14 5/8 in. by 11 1/8, consisting of 255 leaves, many of which are slightly stained by water and oil, and a few much torn, especially foll. 8 and 253—5. Originally the quires were signed with letters, from ܐ to ܬ and again from ܐ to ܕ (see foll. 78 a, ܛ; 179 a, ܩ; 199 a, ܫ ; 229 a, ܒ ; 239 a, ܓ). A later hand has numbered them consecutively from ܐ to ܟܘ. Each page is divided into three columns, a full column having from 38 to 43 lines. This volume is written throughout in a beautiful Edessene character, and dated A. Gr. 723, A.D. 412. [It is consequently believed to be the oldest dated volume extant; and yet the vellum is in many places as white, and the ink as black, as if it were only a; few years old. The next dated book in point of antiquity seems to be the MS. of the Ecclesiastical History of Eusebius in the Imperial Public Library at St. Petersburg, written A.D. 462; and the third, in the British Museum, Add.14,425, A.D. 464 (see above, p. 3, no. III).]",,,,checked,Claire,
1080,/data/tei/181.xml,http://syriaca.org/manuscript/181,Add MS 14491,codex,perg,Vellum,"Vellum, about 6 1/8 in. by 4 ½ consisting of 132 leaves, some of which are much stained and torn, especially foll. 1 and 20. The quires, 13 in number, are signed with letters. A few leaves have been lost at the end. Each page has from 20 to 27 lines. This volume is written in a neat, regular hand of the ixthor xthcent., with numerous Syriac vowel-points. Owing to the fading of the ink, many pages have been retraced at a subsequent period; e. g. foll. 3 b, 4 b, 5 a, 8 a, 9 a, etc.",,,,checked,Claire,
1081,/data/tei/58.xml,http://syriaca.org/manuscript/58,Add MS 12171,,,,,,,,checked,Claire,
1082,/data/tei/58.xml,http://syriaca.org/manuscript/59,Add MS 12171 foll. 1-64,codex,perg,,"Vellum, about 10 3/4 in. by 7 1/4, consisting of 64 leaves, one of which (fol. 8) is much torn. The quires, seven in number, are signed with letters. Each page is divided into two columns, of from 29 to 39 lines.",,,,checked,Claire,
1083,/data/tei/58.xml,http://syriaca.org/manuscript/60,Add MS 12171 foll. 65—68,codex,perg,,"Four vellum leaves, 10 5/8 in. by 6 7/8, with from 31 to 33 lines on each page.",unspecified,,,checked,Claire,
1084,/data/tei/1005.xml,http://syriaca.org/manuscript/1005,Add MS 17228,,,,,,,,checked,Claire,
1085,/data/tei/1005.xml,http://syriaca.org/manuscript/1006,Add MS 17228 foll. 1-37,codex,chart,Paper,"Paper, about 8 1/4 in. by 5 5/8, consisting of 37 leaves, the first of which is much soiled and torn. The quires, signed with letters, were originally six in number, but the first and last are wanting, and the second is imperfect, there being a lacuna after fol. 1. There are 15 or 16 lines in each page.",,,,checked,Claire,
1086,/data/tei/1005.xml,http://syriaca.org/manuscript/1007,Add MS 17228 foll. 38-64,codex,chart,Paper,"Paper, about 8 1/4 in. by 5 1/2, consisting of 27 leaves (Add. 17,228, foll. 38—64), some of which are slightly stained and torn, espe¬cially foll. 62—64. The quires, signed with letters, were probably four in number, the last being now wanting. There are from 14 to 17 lines in each page.",,,,checked,Claire,
1087,/data/tei/785.xml,http://syriaca.org/manuscript/785,Add MS 17156,,,,,,,,checked,Claire,
1088,/data/tei/785.xml,http://syriaca.org/manuscript/786,Add MS 17156 foll. 1—12,codex,perg,,"Twelve vellum leaves, about 10 7/8 in. by 7 1/4, the first three of which are much soiled and torn. They formed parts of three quires, numbered ܝܛ , ܟ , and ܟܐ , but there are considerable lacunae after foll. 1 and 2. Each page is divided into two columns, of from 27 to 30 lines.",unspecified,,,checked,Claire,
1089,/data/tei/785.xml,http://syriaca.org/manuscript/787,Add MS 17156 13-15,codex,perg,,"Three vellum leaves, 10 7/8 in. by 7 1/8 which formed part of a manuscript (Add. 17,156, foll. 13—15). The last leaf signed ܝܒ is much torn. Each page is divided into two columns, of from 32 to 35 lines.",unspecified,,,checked,Claire,
1090,/data/tei/785.xml,http://syriaca.org/manuscript/788,"Add MS 17156, foll. 16-31",codex,perg,,"Sixteen vellum leaves, about lO 5/8 in. by 7 5/8, most of which are stained and torn (Add. 17,156, foll. 16—31). The number of lines in each page varies from 28 to 31.",unspecified,,,checked,Claire,
1091,/data/tei/578.xml,http://syriaca.org/manuscript/578,Add MS 14709,,,,,,,,checked,Claire,
1092,/data/tei/578.xml,http://syriaca.org/manuscript/579,Add MS 14709 foll. 1-71,codex,chart,,"Paper, about 10 5/8 in. by 7 1/2, consisting of 71 leaves, several of which are much stained and torn, especially foll. 57 and 68—71. The quires were probably eight in number. They are signed with Syriac, and by a later hand with Armenian letters. One leaf is wanting at the beginning, and there are lacunæ after foll. 68 and 70. Each page has from 17 to 20 lines.",,,,checked,Claire,
1093,/data/tei/578.xml,http://syriaca.org/manuscript/580,"Add MS 14709, foll. 72-74",leaf,chart,,"Three paper leaves, about 10 1/2 in. by 7 3/8, much stained and torn (Add. 14,709, foll. 72 —74). They are exactly similar in appearance to the preceding portion of the volume (foll. l—71, no. ccclxxi) .",unspecified,,,checked,Claire,
1094,/data/tei/578.xml,http://syriaca.org/manuscript/581,Add MS 14709 foll. 75-94,codex,chart,,"Paper, about 10 3/4 in. by 7 1/4, consisting of 20 leaves or two quires, signed with letters (Add. 114,709, foll. 75—94). There are from 21 to 24 lines in each page.",,,,checked,Claire,
1095,/data/tei/357.xml,http://syriaca.org/manuscript/357,Add MS 14617,codex,perg,,"Vellum, about 7 3/4 in. by 5 1/8, consisting of 115 leaves, the first of which is slightly stained and torn. The quires are signed with letters, from ܛ to ܟܟ . Single leaves are wanting after foll. 40 , 48 , 58 and 66 . The number of lines in each page varies from 26 to 32.",,,,checked,Claire,
1096,/data/tei/552.xml,http://syriaca.org/manuscript/552,Add MS 14692,,,,,,,,checked,Claire,
1097,/data/tei/552.xml,http://syriaca.org/manuscript/553,Add MS 14692 foll. 1—24,codex,chart,,"Paper, about 10 1/4 in. by 6 1/2, consisting of 24 leaves. Written in double columns. The writer of this manuscript had it bound with no. cclxxiii .",,,,checked,Claire,
1098,/data/tei/552.xml,http://syriaca.org/manuscript/554,Add MS 146922599,codex,perg,,"Paper, about 11 in. by 7 7/8, consisting of 75 leaves (Add. 14,692, foll. 25—99), some of which are much stained and torn, especially foll. 87, 88, and 99. The quires, signed with letters, are 7 in number. There are from 16 to 18 lines in each page.",,chart,,checked,Claire,
1099,/data/tei/343.xml,http://syriaca.org/manuscript/343,Add MS 14607,codex,perg,,"Vellum, about 10 in. by 7 1/8, consisting of 121 leaves, some of which are much stained and torn, especially foll. 1, 11, 25, and 120. The quires, signed with letters, were originally 16 in number, but of these ܗ and ܘ are lost, and ܐ ,ܕ and ܝܘ are very imperfect. They have been subsequently numbered from ܐ to ܝܓ. Leaves are wanting both at the beginning and end, as well as after foll. 5 and 30. Each page is divided into two columns, of from 20 to 29 lines.",,,,checked,Claire,
1100,/data/tei/599.xml,http://syriaca.org/manuscript/599,Add MS 14719,codex,perg,,"Paper, about 7 7/8in. by 5 1/2, consisting of 92 leaves, many of which are much torn, especially foll. 1—12, 73—77, 86, 87, 91, and 92. The quires, signed with letters, seem to have been about 26 in number ( ܟܕ , fol. 66 a); but all before ܝܛ (fol. 12 a) are either wanting or very imperfect. There are also lacunae after foll. 76, 77, and 78. The number of lines in each page varies from 21 to 32.",,chart,,checked,Claire,
1101,/data/tei/758.xml,http://syriaca.org/manuscript/758,Add MS 17129,codex,perg,,"Vellum, about 7 in, by 4 5/8, consisting of 41 leaves, some of which are much stained and slightly torn, especially foll. 7—11 , 32 , 36 , 38 , and 41 . The quires, signed with letters, were originally at least 11 in number ( ܝ , foll. 32—37 ); but the first five are altogether lost, and of the remainder only ܙ is perfect. Leaves are wanting after foll. 6 , 17 , 25 , 31 , 32 , 36 , 37 , and 41 . The number of lines in each page varies from 20 to 23.",,,,checked,Claire,
1102,/data/tei/427.xml,http://syriaca.org/manuscript/427,Add MS 14659,codex,perg,Vellum,"Vellum, about 9 1/8 in. by 6 3/8, consisting of 263 leaves, many of which are much stained by water and more or less torn, especially foll. 32—37, 122, 157, 163—165, 180, 209—212, 218, 220, 221, 237—248, 255, and 257—263. The quires, signed with letters, are 27 in number. This volume is imperfect at the beginning and end, and a leaf is also wanting after fol. 2. There are from 26 to 32 lines in each page. The writing is a clear, elegant Estrangela of the viiith or ixth cent.",,,,checked,Claire,
1103,/data/tei/837.xml,http://syriaca.org/manuscript/837,Add MS 17183,,,,,,,,checked,Claire,
1104,/data/tei/837.xml,http://syriaca.org/manuscript/1488,"Add MS 17183, upper text",codex,perg,,"Vellum, about 8 3/8 in. by 6 3/4 , consisting of 187 leaves, some of which are much stained and torn, especially foll. 1—10, 59, 167, 168, 183, and 184. The quires, 19 in number, are signed with letters from ܐ to ܩ , and by a later hand from ܐ to ܝܛ . From fol. 128 b to fol. 160 a the pages are divided into two columns. There are from 22 to 36 lines in each page. This volume is palimpsest throughout. See also the more ancient text .",,,,checked,Claire,
1105,/data/tei/837.xml,http://syriaca.org/manuscript/1489,"Add MS 17183, lower text",codex,perg,,Each page is divided into two columns of 25 lines.A once handsome volume. This volume is palimpsest throughout. See also the more modern text .,,,,checked,Claire,
1106,/data/tei/405.xml,http://syriaca.org/manuscript/405,Add MS 14641,codex,perg,Vellum,"Vellum, about 11 5/8 in. by 9, consisting of 171 leaves, some of which are much stained and torn, especially foll. 1, 9, 39, 99, 109, 111—114, 116, and 171. The quires, signed with letters, were 20 in number, but the first is lost, and ܝܓ is imperfect, leaves being missing after foll. 110 and 114. Each page is divided into two columns, of from 30 to 38 lines in the older portions of the volume, and from 20 to 36 in the more recent.",,,,checked,Claire,
1107,/data/tei/285.xml,http://syriaca.org/manuscript/285,Add MS 14554,codex,perg,Vellum,"Vellum, about 7 7/8 in. by 5, consisting of 115 leaves, one of which, fol. 113, is much torn. The quires, signed with letters, were originally 13 in number, but the first is now lost. There are from 24 to 32 lines in each page.",,,,checked,Claire,
1108,/data/tei/749.xml,http://syriaca.org/manuscript/749,Add MS 17120,codex,perg,Vellum,"Vellum, about 9 ¼ in. by 7 1/8, consisting of 51 leaves, some of which are much stained and torn, especially foll. 1—4, 8, 21, 33, and 51. The quires, mostly of six leaves, are now signed with letters from ܝـ to ܝܚ. Each page is divided into two columns, of from 27 to 31 lines.",,,,checked,Claire,
1109,/data/tei/328.xml,http://syriaca.org/manuscript/328,Add MS 14592,codex,perg,,"Vellum, about 9 3/8 in. by 6, consisting of 88 leaves, a few of which are slightly stained and torn, especially foll. 1—3, 29, 46, 47, 77, 78, 84, 87, and 88. The quires, signed with letters, were originally 13 in number; but of these ܙ , ܚ , and ܛ are lost, and ܒ and ܝܓ are imperfect, leaves being missing after foll. 10 and 87. At subsequent periods the quires have been again signed with letters, commencing from ܟܟ , and also with Coptic arithmetical figures, from 10 (�, fol. 87a) to 18 (��, fol. 11a). Each page is divided into two columns, of from 32 to 40 lines. The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image.",,,,checked,Claire,
1110,/data/tei/1123.xml,http://syriaca.org/manuscript/1123,Add MS 18815,codex,perg,Vellum,"Vellum, about 10 7/8 by 7 1/8, consisting of 108 leaves, the first and last of which are slightly stained and torn. The quires, 11 in number, are signed with letters from ܟܕ to ܠܕ. There is a lacuna after fol. 102. The number of lines in each page varies from 29 to 36. This manuscript is written in a small, neat character of about the ixth cent., with occasional Syriac vowels. Fol. 1 is of somewhat later date.",,,,checked,Claire,
1111,/data/tei/1153.xml,http://syriaca.org/manuscript/1153,Egerton MS 704,codex,mixed,,"Paper, 12 in. by 8, consisting of 376 leaves. The quires, 40 in number, are signed with letters (ܡ, fol. 372). Each page is divided into two columns of about 56 lines. The writing is small and inelegant, with occasional Syriac and Greek vowels and other points, of the xviith cent. Foll. 2, 199, 200, 201, and 373—376, are more modern than the rest.",,chart,,checked,Claire,
1112,/data/tei/1131.xml,http://syriaca.org/manuscript/1131,Add MS 18820,,,,,,,,checked,Claire,
1113,/data/tei/1131.xml,http://syriaca.org/manuscript/1132,Add MS 18820 foll. 1-16,codex,perg,,"Sixteen vellum leaves, about 22 in. by 15 7/8, nearly all of which are more or less stained and torn, some of them being mere fragments. Each page is divided into two columns, a full column containing 45 lines.",unspecified,,,checked,Claire,
1114,/data/tei/1131.xml,http://syriaca.org/manuscript/1133,Add MS 18820 foll. 17-55,codex,perg,,"Thirty-nine vellum leaves, many of which are much stained and torn (Add. 18,820, foll. 17—55). Each page is divided into two columns.",unspecified,,,checked,Claire,
1115,/data/tei/38.xml,http://syriaca.org/manuscript/38,Add MS 12161,codex,perg,,"Vellum, about 10 1/8 in. by 6 3/4, consisting of 184 leaves. The quires, 19 in number, are signed with both arithmetical figures and letters (e.g. foll. 30 a, 50 a), but a later hand has renumbered them with letters only. Each page is divided into two columns, of from 29 to 33 lines.",,,,checked,Claire,
1116,/data/tei/983.xml,http://syriaca.org/manuscript/983,Add MS 17222,codex,chart,,"Paper, about 6 3/4 in. by 5 1/8, consisting of 30 leaves, some of which are stained and torn, especially foll. 1, 8, and 27—30. The quires, signed with letters, were 7 in number, but leaves arc now wanting at the beginning and end, as well as after foll. 1, 18, 26, and 27. There are from 17 to 21 lines in each page.",,,,checked,Claire,
1117,/data/tei/1100.xml,http://syriaca.org/manuscript/1100,Add MS 17272,,,,,,,,checked,Claire,
1118,/data/tei/1100.xml,http://syriaca.org/manuscript/1101,Add MS 17272 foll. 1-29,codex,chart,Paper,"Paper, about 6 3/4 in. by 5, consisting of 29 leaves, the first of which is slightly stained and torn. The quires, signed with letters, are four in number. There are from 13 to 17 lines in each page. This manuscript is written in a good, regular hand of the xiiith cent.",,,,checked,Claire,
1119,/data/tei/1100.xml,http://syriaca.org/manuscript/1102,Add MS 17272 foll. 30-63,codex,chart,Paper,"Paper, about 6 1/2 in. by 4 1/2, consisting of 34 leaves, of which the first and the last two are much torn. The quires, signed with letters, are 5 in number, but the first is imperfect at the beginning. There are from 14 to 19 lines in each page. This manuscript, which is written in an inelegant hand, with numerous Greek and Syriac vowels, and dated A. Gr. 1876, A.D. 1565",,,,checked,Claire,
1120,/data/tei/1100.xml,http://syriaca.org/manuscript/1103,Add MS 17272 foll. 64-67,codex,chart,Paper,"Four paper leaves, about 6 5/8 in. by 5 1/8, all more or less stained and torn. The number of lines in each page varies from 22 to 25. The writing is good and regular, apparently of the xiith cent.",unspecified,,,checked,Claire,
1121,/data/tei/1100.xml,http://syriaca.org/manuscript/1104,Add MS 17272 foll. 68-74,codex,chart,Paper,"Seven paper leaves, about 7 3/4 in. by 5, several of which are slightly torn. There are from 13 to 15 lines in each page. They are written in an inelegant hand of the xiiith cent.",unspecified,,,checked,Claire,
1122,/data/tei/1100.xml,http://syriaca.org/manuscript/1105,Add MS 17272 foll. 75-99,codex,chart,Paper,"Paper, about 6 7/8 in. by 5, consisting of 25 leaves, and made up of fragments of three manuscripts of the xiiith cent. (Add. 17,272, foll. 75—99).",,,,checked,Claire,
1123,/data/tei/1100.xml,http://syriaca.org/manuscript/1106,Add MS 17272 foll. 100-105,codex,chart,Paper,"Six paper leaves, about 6 7/8 in. by 5, numbered with Coptic arithmetical figures from 𐋳𐋱𐋣 (183) to 𐋳𐋱𐋨 (188). There are from 18 to 20 lines in each page.",unspecified,,,checked,Claire,
1124,/data/tei/1100.xml,http://syriaca.org/manuscript/1107,Add MS 17272 foll. 106-112,codex,chart,Paper,"Seven paper leaves, about 6 7/8 in. by 4 7/8, the last of which is much torn. They contain part of a Greek canon, written in a good Malkite hand of the xiiith cent., with 15 lines in each page.",unspecified,,,checked,Claire,
1125,/data/tei/872.xml,http://syriaca.org/manuscript/872,Add MS 17210 + Add MS 17211,,,,,,,,checked,Claire,
1126,/data/tei/872.xml,http://syriaca.org/manuscript/1466,Add MS 17210 + Add MS 17211,codex,perg,Vellum,"Vellum, about 9 3/8 in. by 6, consisting of 223 leaves, some of which are much stained and torn. The quires, signed with letters, were originally 23 in number, but the greater part of the first has been lost. Of these the first ten, and the last, are bound up in Add. 17,211; the remaining twelve in Add. 17,210. There are from 19 to 25 lines in each page.",,,,checked,Claire,
1127,/data/tei/872.xml,http://syriaca.org/manuscript/1463,"Add MS 17210, lower text",codex,perg,,"Vellum, about 12 in. by 9 3/8, consisting of 60 leaves, some of which are much stained and soiled, as well as slightly torn. There are 33 lines in each full page.",,,,checked,Claire,
1128,/data/tei/872.xml,http://syriaca.org/manuscript/1567,"Add MS 17211, lower text",codex,perg,Vellum,"Vellum, about 12 1/8 in. by 9 3/8, consisting of 53 leaves, and made up of parts of two manuscripts: foll. 1-48 and foll. 49-53 .",,,,checked,Claire,
1129,/data/tei/872.xml,http://syriaca.org/manuscript/1464,"Add MS 17211, foll. 1-48, lower text",codex,perg,Vellum,"Foll. 1—48. Forty-eight leaves, some of which are much stained and soiled, and not a few more or less torn, especially foll. 2, 11, and 14. Each page is divided into two columns of 25 lines.",,,,checked,Claire,organized into folios
1130,/data/tei/872.xml,http://syriaca.org/manuscript/1465,"Add MS 172111, foll. 49-53, lower text",codex,perg,Vellum,"Fol. 49—53. Five leaves, about 11 1/4 in. by 8 5/8, all of which are more or less stained and soiled. The lower half of fol. 50 has been torn away, its place being supplied by part of one of the blank fly-leaves. Each page is divided into two columns, and in each full column there are 31 lines.",,,,checked,Claire,organized into folios
1131,/data/tei/10.xml,http://syriaca.org/manuscript/10,Add MS 12178,codex,perg,,"Vellum, about 9 ¼ in. by 6 3/8, consisting of 312 leaves, some of which, particularly near the beginning, are slightly injured by damp. The quires, 31 in number, arc signed with both letters and arithmetical figures; e.g. fol. 189 b, ܝܛ ܨܐ ܨܐ ܝܛ but in the first eighteen these marks have been carefully erased, except one on the first and last page of each quire. Neither the meaning of the letters written perpendicularly on each side of the numerical figures, nor their arrangement, is quite intelligible. In quire 31 they are ܥܛ ; in 30, ܥ in 29, ܦܐ ; in 28, ܦܒ ; in 27, ܦܓ ; in 26, ܦܕ ; in 25, ܦܢ ; in 24, ܦܘ ; in 23, ܦܙ ; in 22, ܦܚ ; in 21, ܦܛ ; in 20, ܦ ; in 19, ܨܐ . In the earlier quires they have been erased. The number of lines in each page varies from 27 to 40. Foll. 1 and 3 are more modern, and have from 23 to 26 lines in each page.",,,,checked,Claire,
1132,/data/tei/753.xml,http://syriaca.org/manuscript/753,Add MS 17124,codex,perg,Vellum,"Vellum, about 9 1/8 in. by 6 1/2, consisting of 173 leaves, some of which are much stained and torn, especially foll.1, 2, 5, 33 and 34. The quires, signed with letters, were origi¬nally 22 in number, but of the first three only four leaves remain, and ܕand ܗ are altogether lost. Each page has two columns of 36 lines.",,,,checked,Claire,
1133,/data/tei/156.xml,http://syriaca.org/manuscript/156,Add MS 14473,,,,,,,,checked,Claire,
1134,/data/tei/156.xml,http://syriaca.org/manuscript/157,Add MS 14473 foll. 1-139,codex,mixed,Vellum|Paper,"Vellum, about 8 5/8 in. by 6 7/8 consisting of 139 leaves, many of which are much stained and slightly torn, especially foll. 1, 2, 4, 7, 14, 32—34, 41, 42, 47—54, 58—60, 68,108—130,136, and 137. How the quires were originally signed does not appear (fol. 131 ais marked at the top, in an old hand, with Greek letters, ΙΔ). Each page (except foll. 37—40, 43—46, and fol. 139 b) is divided into two columns, of from 17 to 19 lines. This volume is written in a large, beautiful Estrangelaof the, vithcent.; with the exception of foll. 37—40 and 43—46, which are paper leaves of the xiiithcent., inserted by the same person who repaired foll. 2, 53, 57, 122, and 130. Numerous Greek vowels have been added by a later hand (ܰ, ܰ, ܰ, ܰ, , , , , and e.g. ܐܷܒܾܘܠܕand ܐ̈ܪܘܝܓܘfol. 5 a)",,,,checked,Claire,
1135,/data/tei/156.xml,http://syriaca.org/manuscript/158,Add MS 14473 foll. 140-148,codex,perg,Vellum,"Vellum, about 8 5/8 in. by 6 7/8, consisting of 9 leaves (Add. 14,473, foll. 140—148), which form a single quire, signed ܝܙ. Foll. 147 and l48 are slightly stained and torn. Each page, with the exception of fol. 148 a, is divided into two columns, of from 14 to 25 lines. The writing is an inelegant Estrangela of about the xith cent.",,,,checked,Claire,
1136,/data/tei/333.xml,http://syriaca.org/manuscript/333,Add MS 14597,codex,perg,Vellum,"Vellum, about 9 3/8 in. by 6 7/8, consisting of 190 leaves, the last of which is much torn. The quires, 21 in number, are signed with both letters and arithmetical figures (e.g. foll. 45 a, �; 65 a, �; 75 a, �; 167 a, �; 177 a, �) leaves are wanting at the commencement, and after foll. 4, 5, and 10. Each page is divided into two columns, of from 32 to 38 lines. This volume is dated A. Gr. 880 , A.D. 569 . The original description of this manuscript by William Wright includes characters, symbols, or illustrations which cannot be represented. Please consult the attached image.",,,,checked,Claire,
1137,/data/tei/1135.xml,http://syriaca.org/manuscript/1135,Add MS 21031,,,,,,,,checked,Claire,
1138,/data/tei/1135.xml,http://syriaca.org/manuscript/1457,"Add MS 21,031 foll. 1-317",codex,chart,,"Paper, about 10 in. by 6 7/8, consisting of 324 leaves, the last eight of which are much stained and torn. The quires, 39 in number, are signed with letters, and by a later hand with Coptic arithmetical figures. There are from 14 to 24 lines in each page.",,,,checked,Claire,
1139,/data/tei/1135.xml,http://syriaca.org/manuscript/1458,"Add MS 21,031 foll. 318-324",codex,chart,Paper,"Paper, used by the last oriental binder as fly-leaves.",unspecified,,,checked,Claire,fly-leaves
1140,/data/tei/1035.xml,http://syriaca.org/manuscript/1035,Add MS 17246,,,,,,,,checked,Claire,
1141,/data/tei/1035.xml,http://syriaca.org/manuscript/1036,Add MS 17246 foll. 1-74,codex,chart,,"Paper, about 9 7/8 in. by 6 3/4, consisting of 74 leaves, some of which are slightly stained and torn. In the first half, foll. 1—39, the quires are without signatures; in the second half, foll. 40—74, they are signed with letters, from ܐ to ܗ . Leaves are wanting after foll. 40, 53, and 57. The number of lines in each page varies from 15 to 19.",,,,checked,Claire,
1142,/data/tei/1035.xml,http://syriaca.org/manuscript/1037,Add MS 17246 foll. 75-84,codex,chart,,"Ten paper leaves, about 9 3/8 in. by 6 1/2, forming the last quire (marked ܣ ) of a manuscript (Add. 17,246, foil. 75—84), precisely similar to no. ccclxxx .",unspecified,,,checked,Claire,
1143,/data/tei/1035.xml,http://syriaca.org/manuscript/1038,Add MS 17246 foll. 85-90,codex,chart,,"Six paper leaves, about 9 5/8 in. by 6 1/2, from a manuscript of the xivth cent. (Add. 17,246, foll. 85—90). There are from 14 to 16 lines in each page.",unspecified,,,checked,Claire,
1144,/data/tei/530.xml,http://syriaca.org/manuscript/530,Add MS 14676,,,,,,,,checked,Claire,
1145,/data/tei/530.xml,http://syriaca.org/manuscript/531,Add MS 14676 foll. 1-42,codex,chart,Paper,"Paper, about 7 7/8 in. by 5 1/2, consisting of 42 leaves, nearly every one of which is more or less stained and torn. The quires are signed with letters, but several are wanting at the beginning and end, and there are also lacunae after foll. 4, 10, 20, 30, and 36. The number of lines in each page varies from 19 to 24. This manuscript is written in a large Estrangela of the xiith cent., with numerous vowel-points, both Syriac and Greek.",,,,checked,Claire,
1146,/data/tei/530.xml,http://syriaca.org/manuscript/532,Add MS 14676 foll. 43-86,codex,chart,Paper,"Paper, consisting of 44 leaves, a great part of every one of which has been torn away. It is imperfect both at the beginning and end. The writing is a good, cursive character of the xiiith cent., but the last six leaves arc in a different hand from the rest.",,,,checked,Claire,
1147,/data/tei/561.xml,http://syriaca.org/manuscript/561,Add MS 14695,codex,perg,,"Vellum, about 8 ¼ in. by 5 1/8 , consisting of 212 leaves, some of which are slightly stained and torn. The quires, apparently 22 in number, have no signatures. There are from 22 to 30 lines in each page. This volume is palimpsest throughout.",,,,checked,Claire,
1148,/data/tei/122.xml,http://syriaca.org/manuscript/122,Add MS 14450,codex,perg,Vellum,"Vellum, about 12 1/2 in. by 9 5/8, consisting of 195 leaves, some of which are much stained and torn, especially foll. 1—9, 14, 18, 29 and 30. The quires are 23 in number, but ܐand ܒare very imperfect. They were signed with both arithmetical figures and letters (e. g. fol. 9 a, ܓ;fol. 31 a, ܘ; fol. 41 a,ܙ;fol.121a,ܝܗ); but have been since renumbered with Syriac letters, and also with Coptic arithmetical figures (commencing with fol. 191 a). Leaves are wanting at the beginning, as well as after foll. 2, 3, 5, 6, 7, 12, 17, 26, 27 and 28. Each page is divided into two columns, of from 21 to 24 lines. The writing is a fine, regular Estrangela of the viith cent. Foll. 18—30 are part of another codex of about the same age; and fol. 14 is an addition of considerably later date and palimpsest.",,,,checked,Claire,
1149,/data/tei/288.xml,http://syriaca.org/manuscript/288,Add MS 14557,codex,perg,Vellum,"Vellum, about 10 3/8 in. by 6 3/4, consisting of 169 leaves, the first of which, being blank, is not numbered. The quires, 17 in number, are signed with letters. Each page is divided into two columns, of from 32 to 42 lines.",,,,checked,Claire,
1150,/data/tei/533.xml,http://syriaca.org/manuscript/533,Add MS 14677,codex,chart,,"Paper, about 5 in. by 3 3/8, consisting of 147 leaves, most of which are more or less stained and torn. The quires, signed with letters, are 15 in number, the first and last being imperfect. There are from 17 to 23 lines in each page. Fol.. 147 has been almost completely torn out.",,,,checked,Claire,
1151,/data/tei/358.xml,http://syriaca.org/manuscript/358,Add MS 14618,codex,perg,,"Vellum, about 9 1/2 in. by 6 1/2, consisting of 88 leaves, a few of which are much stained and slightly torn, especially foll. 1 , 59 , and 88 . The quires, originally at least 12 in number, are signed with letters. The first is wanting, with the exception of a single leaf; and there are also lacunae after foll. 36 , 38 , 85 , and 87 . The number of lines in each page varies from 25 to 36.",,,,checked,Claire,
1152,/data/tei/131.xml,http://syriaca.org/manuscript/131,Add MS 14458,codex,perg,Vellum,"Vellum, about 9 3/8 in. by 6 1/8, consisting of 157 leaves, some of which are much stained and torn, especially foll.10, and 154 —157. The quires, 16 in number, are signed with both letters and arithmetical figures (e. g. fol. 20 a, ܓ, fol. 70 a,ܚ); a later hand has re-numbered them with letters only. One leaf is wanting at the beginning, and another after fol. 149. Each page is divided into two columns, of from 25 to 33 lines. The writing is a small, neat Estrangelaof the vith or viith cent.; but foll. 154 band 156a have been retouched at a later date, and one half of fol. 155 has been supplied on paper about the end of xith cent.",,,,checked,Claire,
1153,/data/tei/1069.xml,http://syriaca.org/manuscript/1069,Add MS 17258,,,,,,,,checked,Claire,
1154,/data/tei/1069.xml,http://syriaca.org/manuscript/1070,Add MS 17258 foll. 1-118,codex,chart,,"Paper, about 5 1/4 in. by 3 3/4, consisting of 118 leaves, the first 40 of which are slightly mutilated. This manuscript is imperfect at the beginning and end, and there are lacunae after foll. 46, 84, and 94.",,,,checked,Claire,
1155,/data/tei/1069.xml,http://syriaca.org/manuscript/1071,Add MS 17258 foll. 119-190,codex,chart,,"Paper, about 5 1/4 in. by 3 1/2, consisting of 72 leaves (Add. 17,258, foll. 119—190), a few of which are much torn, especially foll. 119, 134, and 181. The quires are without signatures. The number of lines in each page varies from 10 to 16.",,,,checked,Claire,
1156,/data/tei/368.xml,http://syriaca.org/manuscript/368,Add MS 14628,,,,,,,,checked,Claire,
1157,/data/tei/368.xml,http://syriaca.org/manuscript/369,"Add MS 14628 foll. 1—8, upper text",codex,perg,,"Eight vellum leaves, 8 1/8 in. by 5, with from 22 to 25 lines in each page. These leaves are palimpsest; see further the more ancient text .",unspecified,,,checked,Claire,
