Book Review URI,Book Review CBSS URI,Title,Creator,Year,Reviewed Item URI,Reviewed Item CBSS URI,Is Reviewed Item Deprecated
http://zotero.org/groups/4861694/items/W9Q7WVCD,http://syriaca.org/cbss/W9Q7WVCD,"Review of Erica Cruikshank Dodd, The Frescoes of Mar Musa al-Habashi: A Study in Medieval Painting in Syria","Immerzeel, Dodd",2004,http://zotero.org/groups/4861694/items/BYGBWVMU,http://syriaca.org/cbss/BYGBWVMU,False
http://zotero.org/groups/4861694/items/GS6YYR9P,http://syriaca.org/cbss/GS6YYR9P,"Review of Cyril Moss, Catalogue of Syriac Printed Books and Related Literature in the British Museum","Jansma, Moss",1963,http://zotero.org/groups/4861694/items/C2S3AK94,http://syriaca.org/cbss/C2S3AK94,False
http://zotero.org/groups/4861694/items/PIDPTJCQ,http://syriaca.org/cbss/PIDPTJCQ,Review of Eugène Lemoine Philoxène de Mabboug. Homélies,Jansma,1958-01-01,http://zotero.org/groups/4861694/items/CEQ3ZA37,http://syriaca.org/cbss/CEQ3ZA37,False
http://zotero.org/groups/4861694/items/JNVDQKY3,http://syriaca.org/cbss/JNVDQKY3,"Review of Luise Abramowski, Alan E. Goodman, A Nestorian Collection of Christological Texts: Cambridge University Library Ms. Oriental 1319",Jansma,1975-03-01,http://zotero.org/groups/4861694/items/2M7C3I7Q,http://syriaca.org/cbss/2M7C3I7Q,False
http://zotero.org/groups/4861694/items/AZBAXSFV,http://syriaca.org/cbss/AZBAXSFV,"Review of Philippe Gignoux, Homélies de Narsaï Sur La Création",Jansma,1970,http://zotero.org/groups/4861694/items/SETPEJ26,http://syriaca.org/cbss/SETPEJ26,False
http://zotero.org/groups/4861694/items/PWSSDQKZ,http://syriaca.org/cbss/PWSSDQKZ,"Review of Werner Strothmann, Johannes von Apamea. Sechs Gespräche mit Thomasios, Der Briefwechsel zwischen Thomasios und Johannes und Drei an Thomasios gerichtete Abhandlungen",Jansma,1974,http://zotero.org/groups/4861694/items/8SPIRPMF,http://syriaca.org/cbss/8SPIRPMF,False
http://zotero.org/groups/4861694/items/GPM4AQBV,http://syriaca.org/cbss/GPM4AQBV,"Review of Micahel Lattke, Die Oden Salomos in ihrer Bedeutung für Neues Testament und Gnosis",Janssens,1980,http://zotero.org/groups/4861694/items/2YI8PF8N,http://syriaca.org/cbss/2YI8PF8N,False
http://zotero.org/groups/4861694/items/3WC845ZV,http://syriaca.org/cbss/3WC845ZV,"Review of Risto Uro Thomas, Seeking the Historical Context of the Gospel of Thomas",Jefford,Fall 2005,http://zotero.org/groups/4861694/items/TX8TBNX4,http://syriaca.org/cbss/TX8TBNX4,False
http://zotero.org/groups/4861694/items/LQYCSS2C,http://syriaca.org/cbss/LQYCSS2C,"Review of Paul V. M. Flesher, Targum and Peshitta. South Florida Studies in the History of Judaism",Jenner,1999,http://zotero.org/groups/4861694/items/FKI6MLTG,http://syriaca.org/cbss/FKI6MLTG,False
http://zotero.org/groups/4861694/items/UNYNYUHZ,http://syriaca.org/cbss/UNYNYUHZ,"Review of Barbara Aland, Andreas Karl Juckel, Das Neue Testament in syrischer Überlieferung. Bd. II: Die Paulinischen Briefe, Tl. 3: 1./2. Thessalonicherbrief, 1./2. Timotheusbrief, Titusbrief, Philemonbrief und Hebräerbrief",Joosten,2003,http://zotero.org/groups/4861694/items/S2IKUADK,http://syriaca.org/cbss/S2IKUADK,False
http://zotero.org/groups/4861694/items/D4HHRIVW,http://syriaca.org/cbss/D4HHRIVW,"Review of Peter J. Williams, Early Syriac Translation Technique and the Textual Criticism of the Greek Gospels",Joosten,,http://zotero.org/groups/4861694/items/37KL7MRN,http://syriaca.org/cbss/37KL7MRN,False
http://zotero.org/groups/4861694/items/JF4TRAUV,http://syriaca.org/cbss/JF4TRAUV,"Review of Robert Frederick Shedinger, Tatian and the Jewish Scriptures: A Textual and Philological Analysis of the Old Testament Citations in Tatian's Diatessaron","Joosten, Shedinger",2004,http://zotero.org/groups/4861694/items/GNMF9IWZ,http://syriaca.org/cbss/GNMF9IWZ,False
http://zotero.org/groups/4861694/items/UCFHUKKR,http://syriaca.org/cbss/UCFHUKKR,Review of Takamitsu Muraoka Classical Syriac. A Basic Grammar with a Chrestomathy,Joosten,1999,http://zotero.org/groups/4861694/items/F4279HX8,http://syriaca.org/cbss/F4279HX8,False
http://zotero.org/groups/4861694/items/WJ3QDWD2,http://syriaca.org/cbss/WJ3QDWD2,"Review of J.F Coakley, Response to J.F. Coakley's Review of John Joseph, The Modern Assyrians of the Middle East: Encounters with Western Christian missions, archaeologists,and colonial powers",Joseph,2002,http://zotero.org/groups/4861694/items/83CS33QD,http://syriaca.org/cbss/83CS33QD,False
http://zotero.org/groups/4861694/items/7R277472,http://syriaca.org/cbss/7R277472,"Review of Pier Giorgio Borbone, The Old Testament in Syriac According to the Peshitta Version",Juckel,1998,http://zotero.org/groups/4861694/items/U9XMC8SH,http://syriaca.org/cbss/U9XMC8SH,False
http://zotero.org/groups/4861694/items/WQPB5IFT,http://syriaca.org/cbss/WQPB5IFT,"Review of Robert P. Gordon, Chronicles, Vol. IV, 2 of The Old Testament in Syriac According to the Peshitta Version",Juckel,,http://zotero.org/groups/4861694/items/7467Q82F,http://syriaca.org/cbss/7467Q82F,False
http://zotero.org/groups/4861694/items/3U2I3VUA,http://syriaca.org/cbss/3U2I3VUA,"Review of Samer S. Yohanna, The Gospel of Mark in the Syriac Harklean Version: An Edition Based upon the Earliest Witnesses",Juckel,2018,http://zotero.org/groups/4861694/items/4MKTUEXQ,http://syriaca.org/cbss/4MKTUEXQ,False
http://zotero.org/groups/4861694/items/MAXY3TSX,http://syriaca.org/cbss/MAXY3TSX,"Review of Terry C. Falla, A Key to the Peshitta Gospels",Juckel,2001,http://zotero.org/groups/4861694/items/XP2Q24LK,http://syriaca.org/cbss/XP2Q24LK,False
http://zotero.org/groups/4861694/items/IWCPRZBT,http://syriaca.org/cbss/IWCPRZBT,"Review of Lev E. Weitz, Between Christ and Caliph: Law, Marriage, and Christian Community in Early Islam",Judd,2019,http://zotero.org/groups/4861694/items/6P3CYHSS,http://syriaca.org/cbss/6P3CYHSS,False
http://zotero.org/groups/4861694/items/TATD3QWH,http://syriaca.org/cbss/TATD3QWH,"Review of Su-Min Ri, La Caverne des trésors: Les Deux Recensions Syriaques",K.,1990,http://zotero.org/groups/4861694/items/R7SKQ7JX,http://syriaca.org/cbss/R7SKQ7JX,False
http://zotero.org/groups/4861694/items/RFSGX8R7,http://syriaca.org/cbss/RFSGX8R7,"Review of Alain Desreumaux, Françoise Briquel-Chatonnet, Répertoire des bibliothèques et des catalogues de manuscrits syriaques",Kaufhold,1992,http://zotero.org/groups/4861694/items/DKYFJSCU,http://syriaca.org/cbss/DKYFJSCU,False
http://zotero.org/groups/4861694/items/A6T3F627,http://syriaca.org/cbss/A6T3F627,"Review of Andreas Karl Juckel, Der Ktābā d-Durrāšā (Ktābā d-Maʼwātā) des Elijā von Anbār. Mēmrā I–III",Kaufhold,1999,http://zotero.org/groups/4861694/items/Y5TFM3V2,http://syriaca.org/cbss/Y5TFM3V2,False
http://zotero.org/groups/4861694/items/AQH5SXMF,http://syriaca.org/cbss/AQH5SXMF,"Review of Arthur Vööbus, Discovery of Very Important Manuscript Sources for the Syro-Roman Law Book",Kaufhold,1975,http://zotero.org/groups/4861694/items/NQAISVE7,http://syriaca.org/cbss/NQAISVE7,False
http://zotero.org/groups/4861694/items/RHR6DQU3,http://syriaca.org/cbss/RHR6DQU3,Review of Behhnam M. Boulas Sony Catalogue of Manuscripts Conserved in St. Behnam’s Monastery near Bagdédé-Karakosh,Kaufhold,1990,http://zotero.org/groups/4861694/items/WRZ3W9UA,http://syriaca.org/cbss/WRZ3W9UA,False
http://zotero.org/groups/4861694/items/IKK22Q69,http://syriaca.org/cbss/IKK22Q69,Review of Gertrude Margaret Lowthian Bell The Churches and Monasteries of the Ṭur ‘Abdin,Kaufhold,1986,http://zotero.org/groups/4861694/items/VMVSMIID,http://syriaca.org/cbss/VMVSMIID,False
http://zotero.org/groups/4861694/items/SGXCVAH3,http://syriaca.org/cbss/SGXCVAH3,"Review of Helga Anschütz, Die syrischen Christen vom Tur ‘Abdin. Eine altchristliche Bevölkerungsgruppe zwischen Beharrung, Stagnation und Auflösung",Kaufhold,1985,http://zotero.org/groups/4861694/items/SDCAZDTV,http://syriaca.org/cbss/SDCAZDTV,False
http://zotero.org/groups/4861694/items/MHH2NE43,http://syriaca.org/cbss/MHH2NE43,"Review of Joseph-Marie Sauget, Un Gazzâ chaldéen disparu et retrouvé: le ms Borgia syriaque",Kaufhold,1988,http://zotero.org/groups/4861694/items/T6R9RCM5,http://syriaca.org/cbss/T6R9RCM5,False
http://zotero.org/groups/4861694/items/Q2XQCKZ5,http://syriaca.org/cbss/Q2XQCKZ5,"Review of Joseph-Marie Sauget, Un Gazza chaldéen disparu et retrouvé: Le Ms. Borgia Syriaque 6",Kaufhold,1988,http://zotero.org/groups/4861694/items/M2VC2MNK,http://syriaca.org/cbss/M2VC2MNK,True
http://zotero.org/groups/4861694/items/TEDF7EMN,http://syriaca.org/cbss/TEDF7EMN,"Review of Petrus Haddad, Syriac and Arabic Manuscripts in the Library of the Chaldean Monastery Baghdad. Part 1: Syriac Manuscripts",Kaufhold,1990,http://zotero.org/groups/4861694/items/A5GPJBAK,http://syriaca.org/cbss/A5GPJBAK,False
http://zotero.org/groups/4861694/items/DSSA8T7L,http://syriaca.org/cbss/DSSA8T7L,"Review of Walter Selb, ‘Aḇdīšō‘ Bar Bahrīz. Ordnung der Ehe und der Erbschaften sowie Entscheidung von Rechtsfällen",Kaufhold,1971,http://zotero.org/groups/4861694/items/VK5QQI5A,http://syriaca.org/cbss/VK5QQI5A,False
http://zotero.org/groups/4861694/items/2WI3V42S,http://syriaca.org/cbss/2WI3V42S,"Review of Robert J. Wilkinson, Orientalism, Aramaic and Kabbalah in the Catholic reformation. The first printing of the Syriac New Testament",Keene,2009/01,http://zotero.org/groups/4861694/items/324N34W8,http://syriaca.org/cbss/324N34W8,False
http://zotero.org/groups/4861694/items/WVQ56H9K,http://syriaca.org/cbss/WVQ56H9K,"Review of Amir Harrak, Catalogue of Syriac and Garshuni Manuscripts: Manuscripts Owned by the Iraqi Department of Antiquities and Heritage",Kessel,,http://zotero.org/groups/4861694/items/EZVNTAUX,http://syriaca.org/cbss/EZVNTAUX,False
http://zotero.org/groups/4861694/items/SGNBX9P3,http://syriaca.org/cbss/SGNBX9P3,"Review of Erica C. D. Hunter and Mark Dickens, eds., Syrische Handschriften. Teil 2: Texte der Berliner Turfansammlung",Kessel,,http://zotero.org/groups/4861694/items/UDNEKEZL,http://syriaca.org/cbss/UDNEKEZL,False
http://zotero.org/groups/4861694/items/F9SL6JQY,http://syriaca.org/cbss/F9SL6JQY,"Review of Jason Scully, Isaac of Nineveh's Ascetical Eschatology by Jason Scully (review)",Kessel,2020,http://zotero.org/groups/4861694/items/API829TA,http://syriaca.org/cbss/API829TA,False
http://zotero.org/groups/4861694/items/5SK3ZU2B,http://syriaca.org/cbss/5SK3ZU2B,"Review of Vincenzo Ruggieri, Jahrbuch der Österreichischen",Kessel,2018,http://zotero.org/groups/4861694/items/I3N9S3ES,http://syriaca.org/cbss/I3N9S3ES,False
http://zotero.org/groups/4861694/items/9TU6Y4IM,http://syriaca.org/cbss/9TU6Y4IM,"Review of Vincenzo Ruggieri, The Syriac Manuscripts of Tur ‘Abdin in the Fondo Grünwald",Kessel,2018,http://zotero.org/groups/4861694/items/B7M5Z9IS,http://syriaca.org/cbss/B7M5Z9IS,True
http://zotero.org/groups/4861694/items/7TWRWMWF,http://syriaca.org/cbss/7TWRWMWF,"Review of Nasser Gemayel, Les échanges culturels entre les Maronites et l’Europe: Du Collège Maronite de Rome (1584) au Collège de ‘Ayn-Warqa (1789)",Khalifé-Hachem,1983,http://zotero.org/groups/4861694/items/V5UCGJMF,http://syriaca.org/cbss/V5UCGJMF,False
http://zotero.org/groups/4861694/items/SHN6W382,http://syriaca.org/cbss/SHN6W382,"Review of Petrus Haddad, Syriac and Arabic Manuscripts in the Library of the Chaldean Monastery Baghdad. Part 1: Syriac Manuscripts",Kirchmeyer,1964,http://zotero.org/groups/4861694/items/2NN7ZEI3,http://syriaca.org/cbss/2NN7ZEI3,False
http://zotero.org/groups/4861694/items/DMJSTNGE,http://syriaca.org/cbss/DMJSTNGE,"Review of Daniel Caner, Wandering, begging monks: spiritual authority and the promotion of monasticism in late antiquity",Kitchen,2003-07,http://zotero.org/groups/4861694/items/BZI6ZAQ3,http://syriaca.org/cbss/BZI6ZAQ3,False
http://zotero.org/groups/4861694/items/2I7LFHDD,http://syriaca.org/cbss/2I7LFHDD,"Review of Daniel Caner, Wandering, Begging Monks: Spiritual Authority and the Promotion of Monasticism in Late Antiquity. The Transformation of the Classical Heritage 33.",Kitchen,2003,http://zotero.org/groups/4861694/items/YM7JL84G,http://syriaca.org/cbss/YM7JL84G,True
http://zotero.org/groups/4861694/items/5F5WXYGQ,http://syriaca.org/cbss/5F5WXYGQ,Review of Eugene Lemoine Philoxene de Mabboug Homelies,Kitchen,2010,http://zotero.org/groups/4861694/items/CQFMRUC8,http://syriaca.org/cbss/CQFMRUC8,False
http://zotero.org/groups/4861694/items/KD59A64J,http://syriaca.org/cbss/KD59A64J,"Review of Eugene F. Rogers, After the Spirit: a Constructive Pneumatology from Resources Outside the Modern West",Kitchen,2006-01,http://zotero.org/groups/4861694/items/B4IWT7FT,http://syriaca.org/cbss/B4IWT7FT,False
http://zotero.org/groups/4861694/items/WLT39RGL,http://syriaca.org/cbss/WLT39RGL,"Review of Robert Murray, Symbols of Church and Kingdom: a Study in Early Syriac Tradition",Kitchen,2005,http://zotero.org/groups/4861694/items/M8NJIL53,http://syriaca.org/cbss/M8NJIL53,False
http://zotero.org/groups/4861694/items/WLWSRK58,http://syriaca.org/cbss/WLWSRK58,"Review of Sebastian P. Brock, The Wisdom of St. Isaac of Nineveh",Kitchen,2007,http://zotero.org/groups/4861694/items/UT7TLTHT,http://syriaca.org/cbss/UT7TLTHT,False
http://zotero.org/groups/4861694/items/FMFH9KNT,http://syriaca.org/cbss/FMFH9KNT,"Review of Stephen A. Kaufman, Jacob of Sarug's Homilies on Elijah",Kitchen,,http://zotero.org/groups/4861694/items/CVHAI9PT,http://syriaca.org/cbss/CVHAI9PT,False
http://zotero.org/groups/4861694/items/DXCM7SJU,http://syriaca.org/cbss/DXCM7SJU,Syriac Additions to Anderson: The Garden of Eden in the Book of Steps and Philoxenus of Mabbug,Kitchen,2003,http://zotero.org/groups/4861694/items/JNG7KP3J,http://syriaca.org/cbss/JNG7KP3J,False
http://zotero.org/groups/4861694/items/NVSA6P8E,http://syriaca.org/cbss/NVSA6P8E,"Review of Michael Lattke, Die Oden Salomos in ihrer Bedeutung für Neues Testament und Gnosis","Köbert, Lattke",1980,http://zotero.org/groups/4861694/items/2YI8PF8N,http://syriaca.org/cbss/2YI8PF8N,False
http://zotero.org/groups/4861694/items/FNQTRRKH,http://syriaca.org/cbss/FNQTRRKH,"Review of Kees den Biese, Simple and Bold: Ephrem’s Art of Symbolic Thought",Koonammakkal,2008,http://zotero.org/groups/4861694/items/6D5NNLDM,http://syriaca.org/cbss/6D5NNLDM,False
http://zotero.org/groups/4861694/items/NINHCRG2,http://syriaca.org/cbss/NINHCRG2,"Review of Kees den Biesen, Simple and Bold: Ephrem’s Art of Symbolic Thought",Koonammakkal,2008,http://zotero.org/groups/4861694/items/SR9CC2Z7,http://syriaca.org/cbss/SR9CC2Z7,False
http://zotero.org/groups/4861694/items/FX24NVG7,http://syriaca.org/cbss/FX24NVG7,"Review of Wilhelm Frankenberg, Die syrischen Clementinen mit griechischem Paralleltext","Frankenberg, Kraeling",1938,http://zotero.org/groups/4861694/items/SJDL3NER,http://syriaca.org/cbss/SJDL3NER,False
http://zotero.org/groups/4861694/items/4775VND9,http://syriaca.org/cbss/4775VND9,"Review of Silke Trzcionka, Magic and the Supernatural in Fourth-Century Syria","Kraus, Trzcionka",2007,http://zotero.org/groups/4861694/items/SQVU3WVW,http://syriaca.org/cbss/SQVU3WVW,False
http://zotero.org/groups/4861694/items/IQRDWD2R,http://syriaca.org/cbss/IQRDWD2R,"Review of Jan Willem Drijvers, Helena Augusta. The Mother of Constantine the Great and the Legend of Her Finding of the True Cross","Kuhoff, Drijvers",1994,http://zotero.org/groups/4861694/items/DPTK3UER,http://syriaca.org/cbss/DPTK3UER,False
http://zotero.org/groups/4861694/items/PIRCUVNH,http://syriaca.org/cbss/PIRCUVNH,"Review of Aurthur John Maclean, Grammar of the Dialects of Vernacular Syriac",Labaree,1899,http://zotero.org/groups/4861694/items/4YJ5AN6N,http://syriaca.org/cbss/4YJ5AN6N,False
http://zotero.org/groups/4861694/items/R6PBE7T8,http://syriaca.org/cbss/R6PBE7T8,"Review of Naomi Koltun-Fromm, Hermeneutics of Holiness: Ancient Jewish and Christian Notions of Sexuality and Religious Community","Labovitz, Koltun-Fromm",2014,http://zotero.org/groups/4861694/items/GILIJGD2,http://syriaca.org/cbss/GILIJGD2,False
http://zotero.org/groups/4861694/items/2DYM9P25,http://syriaca.org/cbss/2DYM9P25,Review: Ishodad of Merw's Exegesis of the Psalms 119 and 139–147,Lane,2005-03-01,http://zotero.org/groups/4861694/items/5ZB8WVEQ,http://syriaca.org/cbss/5ZB8WVEQ,False
http://zotero.org/groups/4861694/items/6I2T4WYV,http://syriaca.org/cbss/6I2T4WYV,"Review of Michael P. WeitzmanThe Syriac Version of the Old Testament, An Introduction",Lane,2000,http://zotero.org/groups/4861694/items/QFZMQJMN,http://syriaca.org/cbss/QFZMQJMN,False
http://zotero.org/groups/4861694/items/2LT9SWLU,http://syriaca.org/cbss/2LT9SWLU,"Review of Ricahrd Saley, The Samuel Manuscript of Jacob of Edessa: A Study in Its Underlying Textual Traditions",Lane,1999,http://zotero.org/groups/4861694/items/4IMZXG73,http://syriaca.org/cbss/4IMZXG73,False
http://zotero.org/groups/4861694/items/XQUDS5XS,http://syriaca.org/cbss/XQUDS5XS,"Review of Gerald R. Blaszczak, A Formcritical Study of Selected Odes of Solomon",Lattke,1987,http://zotero.org/groups/4861694/items/4YI96WZ4,http://syriaca.org/cbss/4YI96WZ4,False
http://zotero.org/groups/4861694/items/7HDUVDX2,http://syriaca.org/cbss/7HDUVDX2,"Review of Ilya Lizorkin, Aphrahat’s Demonstrations: A Conversation with the Jews of Mesopotamia",Lehto,2014,http://zotero.org/groups/4861694/items/4TQBJA7L,http://syriaca.org/cbss/4TQBJA7L,False
http://zotero.org/groups/4861694/items/ZD26DBUS,http://syriaca.org/cbss/ZD26DBUS,"Review of Witold Witakowski, The Syriac Chronicle of Pseudo-Dionysius of Tel-Mahrē: A Study in the History of Historiography",Letsios,1991,http://zotero.org/groups/4861694/items/RUT3P26M,http://syriaca.org/cbss/RUT3P26M,False
http://zotero.org/groups/4861694/items/EDHQVXN7,http://syriaca.org/cbss/EDHQVXN7,"Nelson's ""Syriac Version of the Wisdom of Ben Sira""","Nelson, Lim",1990,http://zotero.org/groups/4861694/items/CKL87CY2,http://syriaca.org/cbss/CKL87CY2,False
http://zotero.org/groups/4861694/items/Q2AUXXJ9,http://syriaca.org/cbss/Q2AUXXJ9,"Review of Guiseppe Furlani, Le Categorie e gli Ermeneutici di Aristotele nella versione siriaca di Giorgio delle Nazioni","Lorimer, Furlani",1934,http://zotero.org/groups/4861694/items/52XR68U6,http://syriaca.org/cbss/52XR68U6,False
http://zotero.org/groups/4861694/items/ZAUUIA8M,http://syriaca.org/cbss/ZAUUIA8M,"Review of Felix Thome, Studien zum Johanneskommentar des Theodor von Mopsuestia","Lössl, Thome",2009,http://zotero.org/groups/4861694/items/K3CNG3ZK,http://syriaca.org/cbss/K3CNG3ZK,False
http://zotero.org/groups/4861694/items/TJTSISCK,http://syriaca.org/cbss/TJTSISCK,"Review of Satoshi Toda, Vie de S. Macaire l’Egyptien",Lourié,2014,http://zotero.org/groups/4861694/items/FN9KBNSW,http://syriaca.org/cbss/FN9KBNSW,False
http://zotero.org/groups/4861694/items/6N4XR3V4,http://syriaca.org/cbss/6N4XR3V4,"Review of Rosemary A. Arthur, Pseudo-Dionysius as Polemicist: The Development and Purpose of the Angelic Hierarchy in Sixth-Century Syria.",Louth,2009-10-01,http://zotero.org/groups/4861694/items/BV56M3YH,http://syriaca.org/cbss/BV56M3YH,False
http://zotero.org/groups/4861694/items/DFMC5VGM,http://syriaca.org/cbss/DFMC5VGM,"Review of Rosemary A. Arthur, Pseudo-Dionysius as Polemicist: The Development and Purpose of the Angelic Hierarchy in Sixth Century Syria",Louth,2009-10-01,http://zotero.org/groups/4861694/items/UETGMBH3,http://syriaca.org/cbss/UETGMBH3,True
http://zotero.org/groups/4861694/items/SEFCHMXI,http://syriaca.org/cbss/SEFCHMXI,"Review of Robert Payne Smith, Thesaurus Syriacus",Löw,1891,http://zotero.org/groups/4861694/items/NHMP7HUU,http://syriaca.org/cbss/NHMP7HUU,False
http://zotero.org/groups/4861694/items/TGU6UMKX,http://syriaca.org/cbss/TGU6UMKX,"Review of Françoise Briquel-Chatonnet, Manuscrits Syriaques de la Bibliothèque Nationale de France de la Bibliothèque Méjanes d'Aix-en-Provence, de la Bibliothèque Municipale de Lyon et de la Bibliothèque Nationale et Universitaire de Strasbourg",Lund,2001,http://zotero.org/groups/4861694/items/JPT8QXZV,http://syriaca.org/cbss/JPT8QXZV,False
http://zotero.org/groups/4861694/items/XETVEAIY,http://syriaca.org/cbss/XETVEAIY,"Review of Terry C. Falla, A Key to the Peshitta Gospels","Falla, Lund",1994,http://zotero.org/groups/4861694/items/XP2Q24LK,http://syriaca.org/cbss/XP2Q24LK,False
http://zotero.org/groups/4861694/items/S7DEMB5D,http://syriaca.org/cbss/S7DEMB5D,"Review of Witold Witakowski, The Syriac Chronicle of Pseudo-Dionysius of Tel-Mahrē: A Study in the History of Historiography",Lusin,1988,http://zotero.org/groups/4861694/items/RUT3P26M,http://syriaca.org/cbss/RUT3P26M,False
http://zotero.org/groups/4861694/items/EVEBIYXJ,http://syriaca.org/cbss/EVEBIYXJ,Review of Die syrische Chronik des Josua Stylites,Luther,,http://zotero.org/groups/4861694/items/DGBNX7KJ,http://syriaca.org/cbss/DGBNX7KJ,False
http://zotero.org/groups/4861694/items/U8BKBEC2,http://syriaca.org/cbss/U8BKBEC2,"Review of Ernst Hardner, Arabic Conversation-Grammar Arabische Konversations-Grammatik",Macdonald,1899-07,http://zotero.org/groups/4861694/items/PEF49NZV,http://syriaca.org/cbss/PEF49NZV,False
http://zotero.org/groups/4861694/items/6P4QRJBJ,http://syriaca.org/cbss/6P4QRJBJ,"Review of Werner Strothmann, Johannes von Apamea. Sechs Gespräche mit Thomasios, Der Briefwechsel zwischen Thomasios und Johannes und Drei an Thomasios gerichtete Abhandlungen",Macomber,1974,http://zotero.org/groups/4861694/items/8SPIRPMF,http://syriaca.org/cbss/8SPIRPMF,False
http://zotero.org/groups/4861694/items/763XVQH2,http://syriaca.org/cbss/763XVQH2,"Review of Andrew Palmer, Who Wrote the Chronicle of Joshua the Stylite?",Macuch,1991,http://zotero.org/groups/4861694/items/4PMM4V9I,http://syriaca.org/cbss/4PMM4V9I,False
http://zotero.org/groups/4861694/items/XLFJL38G,http://syriaca.org/cbss/XLFJL38G,Review of Rudolf Macuch Ṭūr 'Abdīn through the Ages,Macuch,1991,http://zotero.org/groups/4861694/items/5HWFJMXG,http://syriaca.org/cbss/5HWFJMXG,False
http://zotero.org/groups/4861694/items/XH2I9NH6,http://syriaca.org/cbss/XH2I9NH6,"Review of Andreas Heinz, Licht aus dem Osten. Die Eucharistiefeier der Thomas-Christen, der Assyrer und der Chaldäer mit der Anaphora von Addai und Mari",Madey,2008,http://zotero.org/groups/4861694/items/2P9NB8UR,http://syriaca.org/cbss/2P9NB8UR,False
http://zotero.org/groups/4861694/items/H4JHGJQ5,http://syriaca.org/cbss/H4JHGJQ5,"Review of Hannah M. Hunt, Clothed in the Body: Asceticism, the Body, and the Spiritual in the Late Antique Era",Maier,2016,http://zotero.org/groups/4861694/items/WEBB78KF,http://syriaca.org/cbss/WEBB78KF,False
http://zotero.org/groups/4861694/items/SUHN2PNT,http://syriaca.org/cbss/SUHN2PNT,"Review of Antoine Guillaumont, Évagre le Pontique. Le Gnostique, ou, A celui qui est devenu digne de la science","Mallet,",1990,http://zotero.org/groups/4861694/items/H4RRTZF9,http://syriaca.org/cbss/H4RRTZF9,False
http://zotero.org/groups/4861694/items/SZUVA7SR,http://syriaca.org/cbss/SZUVA7SR,"Review of Godefroy Goossens, Hiérapolis de Syrie: Essai de monographie historique","Goossens, Marcus",1949,http://zotero.org/groups/4861694/items/DHTZFL9L,http://syriaca.org/cbss/DHTZFL9L,False
http://zotero.org/groups/4861694/items/QZZ4A9EG,http://syriaca.org/cbss/QZZ4A9EG,"Review of A. Sebastianus Marmardji, Diatessaron de Tatien: texte arabe établi, traduit en français, collationné avec les anciennes versions syriaques, suivi d’un évangéliaire diatessarique syriaque et accompagné de quatre plances hors texte","Margoliouth, Marmardji",1937,http://zotero.org/groups/4861694/items/Z39BNQ6X,http://syriaca.org/cbss/Z39BNQ6X,False
http://zotero.org/groups/4861694/items/J9DPAPUE,http://syriaca.org/cbss/J9DPAPUE,"Review of Gustav Diettrich, Die Massorah der östlichen und westlichen Syrer in ihren Angaben zum Propheten Jesaia nach fünf Handscriften der British Museum in Verbindung mit zwei Tractaten über Accente","Diettrich, Margolis",1901,http://zotero.org/groups/4861694/items/SHHP8EEM,http://syriaca.org/cbss/SHHP8EEM,False
http://zotero.org/groups/4861694/items/QLX5MT5D,http://syriaca.org/cbss/QLX5MT5D,"Review of Rubens Duval, Lexicon syriacum auctore Hassano bar Bahlule: voces syriacas græcasque cum glossis syriacis et arabicis complectens e pluribus codicibus edidit et notulis instruxit",Martin,1889,http://zotero.org/groups/4861694/items/A4CJH3JK,http://syriaca.org/cbss/A4CJH3JK,False
http://zotero.org/groups/4861694/items/ZZY4CAP3,http://syriaca.org/cbss/ZZY4CAP3,"Review of Arthur Vööbus, Syriac and Arabic Documents Regarding Legislation Relative to Syrian Asceticism",Mateos,1963,http://zotero.org/groups/4861694/items/3SE3HFYJ,http://syriaca.org/cbss/3SE3HFYJ,False
http://zotero.org/groups/4861694/items/RQH8UA5D,http://syriaca.org/cbss/RQH8UA5D,"Review of Hugh M. Riley, Christian Initiation: A Comparative Study of the Interpretation of the Baptismal Liturgy in the Mystagogical Writings of Cyril of Jerusalem, John Chrysostom, Theodore of Mopsuestia, and Ambrose of Milan",Mateos,1978,http://zotero.org/groups/4861694/items/VETJ2VG9,http://syriaca.org/cbss/VETJ2VG9,False
http://zotero.org/groups/4861694/items/JSBVQW4F,http://syriaca.org/cbss/JSBVQW4F,"Review of Françoise Petit La Chaîne, sur l'Exode I. Fragments de Sévère d'Antioche. Texte grec établi et traduit.",Matthews,2003,http://zotero.org/groups/4861694/items/IV6M74MF,http://syriaca.org/cbss/IV6M74MF,False
http://zotero.org/groups/4861694/items/4J9CPUNZ,http://syriaca.org/cbss/4J9CPUNZ,"Review of Johannes Bartholdy Glenthøj, Cain and Abel in Syriac and Greek Writers (4th–6th Centuries)",Matthews,1999,http://zotero.org/groups/4861694/items/F5G6XSJ3,http://syriaca.org/cbss/F5G6XSJ3,False
http://zotero.org/groups/4861694/items/N62Z32WP,http://syriaca.org/cbss/N62Z32WP,"Review of Ute Possekel, Evidence of Greek Philosophical Concepts in the Writings of Ephrem the Syrian",Matthews,2001,http://zotero.org/groups/4861694/items/IAKG7S28,http://syriaca.org/cbss/IAKG7S28,False
