creators,date,title,sandbox_URI,searchURL_CreatorDate,searchURL_Title,CBSS_URI,notes,status,assignee
"Sartori, ",2005,Valida l’anafora di “Addai e Mari”? Ripercussioni sulla teologia eucaristica romana,http://zotero.org/groups/5027921/items/LQXS37BH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sartori%202005/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Valida%20l%E2%80%99anafora%20di%20%E2%80%9CAddai%20e%20Mari%E2%80%9D%3F%20Ripercussioni%20sulla%20teologia%20eucaristica%20romana/titleCreatorYear,,,to do,
"Sauget, ",1987,"Un Gazzâ chaldéen disparu et retrouvé: le ms.<hi rend=""italics"">Borgia syriaque</hi>60",http://zotero.org/groups/5027921/items/WNVJFDA2,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sauget%201987/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Un%20Gazz%C3%A2%20chald%C3%A9en%20disparu%20et%20retrouv%C3%A9%3A%20le%20ms.%3Chi%20rend%3D%22italics%22%3EBorgia%20syriaque%3C%2Fhi%3E60/titleCreatorYear,,,to do,
"Sauma, ",1998,Commentary on the “Biography” of Bar Hebraeus,http://zotero.org/groups/5027921/items/5KAHGZMR,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sauma%201998/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Commentary%20on%20the%20%E2%80%9CBiography%E2%80%9D%20of%20Bar%20Hebraeus/titleCreatorYear,,,to do,
"Saunders, ",1995,The Greek Inscription on the Harran Gate at Edessa: Some Further Evidence,http://zotero.org/groups/5027921/items/UQ2V9L5L,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Saunders%201995/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Greek%20Inscription%20on%20the%20Harran%20Gate%20at%20Edessa%3A%20Some%20Further%20Evidence/titleCreatorYear,,,to do,
"Savchenko, ",1996,Urgut Revisited,http://zotero.org/groups/5027921/items/GK9CZNBI,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Savchenko%201996/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Urgut%20Revisited/titleCreatorYear,,,to do,
"Scala, Gazzano (ed.), Traina (ed.), Pagani (ed.)",2016,"Greek, Syriac and Armenian in Contact: Lexical and Textual Outcomes",http://zotero.org/groups/5027921/items/2NPGJWK3,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Scala%20Gazzano%20Traina%20Pagani%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Greek%2C%20Syriac%20and%20Armenian%20in%20Contact%3A%20Lexical%20and%20Textual%20Outcomes/titleCreatorYear,,,to do,
"Scher, ",1906,Notice sur les manuscrits syriaques conservés dans la bibliothèque du couvent des Chaldéens de Notre-Dame-des-Semences,http://zotero.org/groups/5027921/items/I6YGHDTE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Scher%201906/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Notice%20sur%20les%20manuscrits%20syriaques%20conserv%C3%A9s%20dans%20la%20biblioth%C3%A8que%20du%20couvent%20des%20Chald%C3%A9ens%20de%20Notre-Dame-des-Semences/titleCreatorYear,,,to do,
"Scher, ",1911,"Traités d’Išaï le docteur et de Hnana d’Adiabène sur les Martyrs, le Vendredi d’or et les Rogations suivis de la Confession de foi à réciter par les évêques avant l’ordination",http://zotero.org/groups/5027921/items/B2PPKIUP,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Scher%201911/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Trait%C3%A9s%20d%E2%80%99I%C5%A1a%C3%AF%20le%20docteur%20et%20de%20Hnana%20d%E2%80%99Adiab%C3%A8ne%20sur%20les%20Martyrs%2C%20le%20Vendredi%20d%E2%80%99or%20et%20les%20Rogations%20suivis%20de%20la%20Confession%20de%20foi%20%C3%A0%20r%C3%A9citer%20par%20les%20%C3%A9v%C3%AAques%20avant%20l%E2%80%99ordination/titleCreatorYear,,,to do,
"Schlicht, ",1981,Frankreich und die syrischen Christen 1799–1861. Minoritäten und europäischer Imperialismus im Vorderen Orient,http://zotero.org/groups/5027921/items/TJVW2VIK,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Schlicht%201981/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Frankreich%20und%20die%20syrischen%20Christen%201799%E2%80%931861.%20Minorit%C3%A4ten%20und%20europ%C3%A4ischer%20Imperialismus%20im%20Vorderen%20Orient/titleCreatorYear,,,to do,
"Schor, ",2011,Theodoret’s People: Social Networks and Religious Conflict in Late Roman Syria,http://zotero.org/groups/5027921/items/LH6LEV97,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Schor%202011/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Theodoret%E2%80%99s%20People%3A%20Social%20Networks%20and%20Religious%20Conflict%20in%20Late%20Roman%20Syria/titleCreatorYear,,,to do,
"Schreckenberg, ",1995,Die christlichen Adversus-Judaeos-Texte und ihr literarisches und historisches Umfeld (1.–11.Jh.),http://zotero.org/groups/5027921/items/GZVCKYVY,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Schreckenberg%201995/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%20christlichen%20Adversus-Judaeos-Texte%20und%20ihr%20literarisches%20und%20historisches%20Umfeld%20%281.%E2%80%9311.Jh.%29/titleCreatorYear,,,to do,
"Schulthess, ",1897,Der Brief des Mara bar Sarapion (Spicilegium Syriacum ed. Cureton p. 43 ff.). Ein Beitrag zur Geschichte der syrischen Litteratur,http://zotero.org/groups/5027921/items/FKMF8KHH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Schulthess%201897/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Der%20Brief%20des%20Mara%20bar%20Sarapion%20%28Spicilegium%20Syriacum%20ed.%20Cureton%20p.%2043%20ff.%29.%20Ein%20Beitrag%20zur%20Geschichte%20der%20syrischen%20Litteratur/titleCreatorYear,,,to do,
"Selb, ",1965,Reichsrecht und lokale Eheschliessungsformen in der römischen Ostprovinzen,http://zotero.org/groups/5027921/items/T29WJYUK,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Selb%201965/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Reichsrecht%20und%20lokale%20Eheschliessungsformen%20in%20der%20r%C3%B6mischen%20Ostprovinzen/titleCreatorYear,,,to do,
"Seppälä, ",2019,The Concept of Deification in Greek and Syriac,http://zotero.org/groups/5027921/items/AQKZEB2Q,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sepp%C3%A4l%C3%A4%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Concept%20of%20Deification%20in%20Greek%20and%20Syriac/titleCreatorYear,,,to do,
"Seppälä, Laato (ed.), Irizar (ed.), Nisula (ed.)",2021,Threat of Conversion in the Earliest Syriac Writings on Islam?,http://zotero.org/groups/5027921/items/RTZ996B3,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sepp%C3%A4l%C3%A4%20Laato%20Irizar%20Nisula%202021/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Threat%20of%20Conversion%20in%20the%20Earliest%20Syriac%20Writings%20on%20Islam%3F/titleCreatorYear,,,to do,
"Severios, ",2020,Word Became Flesh: The Christology of Philoxenos of Mabbug,http://zotero.org/groups/5027921/items/8IWRR5V6,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Severios%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Word%20Became%20Flesh%3A%20The%20Christology%20of%20Philoxenos%20of%20Mabbug/titleCreatorYear,,,to do,
"Shahîd, ",1991,"In Memoriam: Metropolitan Gregorius Bulus Behnam, 1916–1969",http://zotero.org/groups/5027921/items/IFJCW7GP,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Shah%C3%AEd%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/In%20Memoriam%3A%20Metropolitan%20Gregorius%20Bulus%20Behnam%2C%201916%E2%80%931969/titleCreatorYear,,,to do,
"Shahîd, ",1993,"The Restoration of the Ghassanid Dynasty, A.D. 587: Dionysius of Tellmahre",http://zotero.org/groups/5027921/items/J4RGJ93P,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Shah%C3%AEd%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Restoration%20of%20the%20Ghassanid%20Dynasty%2C%20A.D.%20587%3A%20Dionysius%20of%20Tellmahre/titleCreatorYear,,,to do,
"Siman, Desreumaux (ed.), Charles-Gaffiot (ed.)",2015,Les emprunts lexicographiques au syriaque dans la langue arabe,http://zotero.org/groups/5027921/items/QBFPPXKZ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Siman%20Desreumaux%20Charles-Gaffiot%202015/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Les%20emprunts%20lexicographiques%20au%20syriaque%20dans%20la%20langue%20arabe/titleCreatorYear,,,to do,
"Sinclair, ",1987,Eastern Turkey: An Architectural and Archaeological Survey,http://zotero.org/groups/5027921/items/N7I37FND,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sinclair%201987/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Eastern%20Turkey%3A%20An%20Architectural%20and%20Archaeological%20Survey/titleCreatorYear,,,to do,
"Smelova, ",2013,"St John Chrysostom’s Exegesis on the Prophet<hi rend=""italics"">Isaiah</hi>: The Oriental Translations and their Manuscripts",http://zotero.org/groups/5027921/items/DSFPQS7E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Smelova%202013/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/St%20John%20Chrysostom%E2%80%99s%20Exegesis%20on%20the%20Prophet%3Chi%20rend%3D%22italics%22%3EIsaiah%3C%2Fhi%3E%3A%20The%20Oriental%20Translations%20and%20their%20Manuscripts/titleCreatorYear,,,to do,
"Solomon, ",2009,The Use of the Article for the Definite and Indefinite Nouns in Assyrian Aramaic,http://zotero.org/groups/5027921/items/T6WVLVZY,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Solomon%202009/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Use%20of%20the%20Article%20for%20the%20Definite%20and%20Indefinite%20Nouns%20in%20Assyrian%20Aramaic/titleCreatorYear,,,to do,
"Spanneut, ",1948,Recherches sur les écrits d’Eustathe d’Antioche avec une édition nouvelle dés fragments dogmatiques et exégétiques,http://zotero.org/groups/5027921/items/KQKJKAYM,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Spanneut%201948/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Recherches%20sur%20les%20%C3%A9crits%20d%E2%80%99Eustathe%20d%E2%80%99Antioche%20avec%20une%20%C3%A9dition%20nouvelle%20d%C3%A9s%20fragments%20dogmatiques%20et%20ex%C3%A9g%C3%A9tiques/titleCreatorYear,,,to do,
"Spurling, ",2008,The Blessing on Judah: Ephrem and Jewish Exegesis,http://zotero.org/groups/5027921/items/AGNCB7YM,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Spurling%202008/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Blessing%20on%20Judah%3A%20Ephrem%20and%20Jewish%20Exegesis/titleCreatorYear,,,to do,
"Stadel, ",2016,The Judaeo-Syriac Version of Bel and the Dragon: An Edition with Linguistic Comments,http://zotero.org/groups/5027921/items/CAA38HCD,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Stadel%202016/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Judaeo-Syriac%20Version%20of%20Bel%20and%20the%20Dragon%3A%20An%20Edition%20with%20Linguistic%20Comments/titleCreatorYear,,,to do,
"Stadel, Butts (ed.), Gross (ed.)",2020,Judaeo-Syriac: Syriac Texts in Jewish Square Script,http://zotero.org/groups/5027921/items/VJ96EKWG,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Stadel%20Butts%20Gross%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Judaeo-Syriac%3A%20Syriac%20Texts%20in%20Jewish%20Square%20Script/titleCreatorYear,,,to do,
"Stadel, ",2020,"Overcoming All Differences for Transcendent Love: Christology and Mystical Union with the Good in the<hi rend=""italics"">Book of the Holy Hierotheos</hi>",http://zotero.org/groups/5027921/items/DBVT9D7D,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Stadel%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Overcoming%20All%20Differences%20for%20Transcendent%20Love%3A%20Christology%20and%20Mystical%20Union%20with%20the%20Good%20in%20the%3Chi%20rend%3D%22italics%22%3EBook%20of%20the%20Holy%20Hierotheos%3C%2Fhi%3E/titleCreatorYear,,,to do,
"Straubinger, ",1912,Die Kreuzauffindungslegende: Untersuchungen über ihre altchristlichen Fassungen mit besonderer Berücksichtigung der syrischen Texte,http://zotero.org/groups/5027921/items/3G733INZ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Straubinger%201912/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%20Kreuzauffindungslegende%3A%20Untersuchungen%20%C3%BCber%20ihre%20altchristlichen%20Fassungen%20mit%20besonderer%20Ber%C3%BCcksichtigung%20der%20syrischen%20Texte/titleCreatorYear,,,to do,
"Strohmaier, ",1991,Hunain ibn Ishaq – an Arab Scholar Translating into Syriac,http://zotero.org/groups/5027921/items/G4HM82JE,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Strohmaier%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Hunain%20ibn%20Ishaq%20%E2%80%93%20an%20Arab%20Scholar%20Translating%20into%20Syriac/titleCreatorYear,,,to do,
"Stroumsa, ",1991,The Impact of Syriac Tradition on Early Judaeo-Arabic Bible Exegesis,http://zotero.org/groups/5027921/items/WFP4XV8Q,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Stroumsa%201991/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Impact%20of%20Syriac%20Tradition%20on%20Early%20Judaeo-Arabic%20Bible%20Exegesis/titleCreatorYear,,,to do,
"Suciu, ",2015,"The Sahidic Version of Jacob of Serugh’s<hi rend=""italics"">Memrā</hi>on the Ascension of Christ",http://zotero.org/groups/5027921/items/WXELLDET,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Suciu%202015/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Sahidic%20Version%20of%20Jacob%20of%20Serugh%E2%80%99s%3Chi%20rend%3D%22italics%22%3EMemr%C4%81%3C%2Fhi%3Eon%20the%20Ascension%20of%20Christ/titleCreatorYear,,,to do,
"Suermann, ",1985,Die geschichtstheologische Reaktion auf die einfallenden Muslime in der edessenischen Apokalyptik des 7. Jahrhunderts,http://zotero.org/groups/5027921/items/ED9N73PI,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Suermann%201985/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%20geschichtstheologische%20Reaktion%20auf%20die%20einfallenden%20Muslime%20in%20der%20edessenischen%20Apokalyptik%20des%207.%20Jahrhunderts/titleCreatorYear,,,to do,
"Sunderland, ",1997,Daniel of Salah: A Sixth Century West Syrian Interpreter of the Psalms,http://zotero.org/groups/5027921/items/HW66TTKP,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Sunderland%201997/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Daniel%20of%20Salah%3A%20A%20Sixth%20Century%20West%20Syrian%20Interpreter%20of%20the%20Psalms/titleCreatorYear,,,to do,
"Szesnat, ",2019,"Eusebius of Caesarea’s or Eusebius of Emesa’s<hi rend=""italics"">Theophania</hi>? Evidence from the Lemmata in<hi rend=""italics"">Vaticanus Graecus</hi>1611",http://zotero.org/groups/5027921/items/RU8PKQ59,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Szesnat%202019/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Eusebius%20of%20Caesarea%E2%80%99s%20or%20Eusebius%20of%20Emesa%E2%80%99s%3Chi%20rend%3D%22italics%22%3ETheophania%3C%2Fhi%3E%3F%20Evidence%20from%20the%20Lemmata%20in%3Chi%20rend%3D%22italics%22%3EVaticanus%20Graecus%3C%2Fhi%3E1611/titleCreatorYear,,,to do,
"Taft, ",1993,Some Structural Problems in the Syriac Anaphora of the Twelve Apostles,http://zotero.org/groups/5027921/items/HIDSWGYH,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Taft%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Some%20Structural%20Problems%20in%20the%20Syriac%20Anaphora%20of%20the%20Twelve%20Apostles/titleCreatorYear,,,to do,
"Takahashi, Tamcke (ed.)",2002,Barhebraeus und seine islamischen Quellen. Têgrat têgrâtâ (Tractatus tactatuum) und Gazâlîs Maqâsid al-falâsifa,http://zotero.org/groups/5027921/items/UZABDSGN,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Takahashi%20Tamcke%202002/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Barhebraeus%20und%20seine%20islamischen%20Quellen.%20T%C3%AAgrat%20t%C3%AAgr%C3%A2t%C3%A2%20%28Tractatus%20tactatuum%29%20und%20Gaz%C3%A2l%C3%AEs%20Maq%C3%A2sid%20al-fal%C3%A2sifa/titleCreatorYear,,,to do,
"Talia, ",2009,Socio-Cultural History of Some Durekyātā from the Plains of Nineveh,http://zotero.org/groups/5027921/items/V8RCBJVW,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Talia%202009/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Socio-Cultural%20History%20of%20Some%20Dureky%C4%81t%C4%81%20from%20the%20Plains%20of%20Nineveh/titleCreatorYear,,,to do,
"T alia, ",2012,Neo-Aramaic Proverbs of the Plain of Nineveh (Northern Iraq): A ‘Communal Wisdom of a Christian Community’,http://zotero.org/groups/5027921/items/FUZC9QRL,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/T%20alia%202012/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Neo-Aramaic%20Proverbs%20of%20the%20Plain%20of%20Nineveh%20%28Northern%20Iraq%29%3A%20A%20%E2%80%98Communal%20Wisdom%20of%20a%20Christian%20Community%E2%80%99/titleCreatorYear,,,to do,
"Tamcke, ",1988,Der Katholikos-Patriarch Sabrišo‘ I. (596–604) und das Mönchtum,http://zotero.org/groups/5027921/items/TKV59YI2,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tamcke%201988/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Der%20Katholikos-Patriarch%20Sabri%C5%A1o%E2%80%98%20I.%20%28596%E2%80%93604%29%20und%20das%20M%C3%B6nchtum/titleCreatorYear,,,to do,
"Tamcke, ",1993,Die Konfessionsfrage bei den lutherischen Nestorianern,http://zotero.org/groups/5027921/items/WDZ29BXJ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tamcke%201993/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Die%20Konfessionsfrage%20bei%20den%20lutherischen%20Nestorianern/titleCreatorYear,,,to do,
"Tamcke, ",2006,Abraham of Kashkar’s Pilgrimage,http://zotero.org/groups/5027921/items/7JH2RJ5X,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tamcke%202006/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Abraham%20of%20Kashkar%E2%80%99s%20Pilgrimage/titleCreatorYear,,,to do,
"Tamcke, ",2009,The Difficult Way to Becoming an Academic: Lazarus Jaure’s Distress during his Study at the University in Germany,http://zotero.org/groups/5027921/items/EF8RX4Z8,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tamcke%202009/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Difficult%20Way%20to%20Becoming%20an%20Academic%3A%20Lazarus%20Jaure%E2%80%99s%20Distress%20during%20his%20Study%20at%20the%20University%20in%20Germany/titleCreatorYear,,,to do,
"Tamcke, ",2012,The Literature of the So-called ‘Lutheran Nestorians’: First Observations,http://zotero.org/groups/5027921/items/ZYZP4UFJ,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tamcke%202012/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Literature%20of%20the%20So-called%20%E2%80%98Lutheran%20Nestorians%E2%80%99%3A%20First%20Observations/titleCreatorYear,,,to do,
"Heinz, Tamcke, ",2000,"Zu Geschichte, Theologie, Liturgie und Gegenwartslage der syrischen Kirchen. Ausgewählte Vorträge des deutschen Syrologen-Symposiums vom 2.-4. Oktober 1998 in Hermannsburg",http://zotero.org/groups/5027921/items/B3P3JINM,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Heinz%20Tamcke%202000/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Zu%20Geschichte%2C%20Theologie%2C%20Liturgie%20und%20Gegenwartslage%20der%20syrischen%20Kirchen.%20Ausgew%C3%A4hlte%20Vortr%C3%A4ge%20des%20deutschen%20Syrologen-Symposiums%20vom%202.-4.%20Oktober%201998%20in%20Hermannsburg/titleCreatorYear,,,to do,
"Tang, ",2002,A Study of the History of Nestorian Christianity in China and its Literature in Chinese together with a New English Translation of the Dunhuang Nestorian Documents,http://zotero.org/groups/5027921/items/TWPQJH8E,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tang%202002/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20Study%20of%20the%20History%20of%20Nestorian%20Christianity%20in%20China%20and%20its%20Literature%20in%20Chinese%20together%20with%20a%20New%20English%20Translation%20of%20the%20Dunhuang%20Nestorian%20Documents/titleCreatorYear,,,to do,
"Tang, ",2004,A Study of the History of Nestorian Christianity in China and its Literature in Chinese together with a New English Translation of the Dunhuang Nestorian Documents,http://zotero.org/groups/5027921/items/URFGAQFR,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tang%202004/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20Study%20of%20the%20History%20of%20Nestorian%20Christianity%20in%20China%20and%20its%20Literature%20in%20Chinese%20together%20with%20a%20New%20English%20Translation%20of%20the%20Dunhuang%20Nestorian%20Documents/titleCreatorYear,,,to do,
"Tang, Winkler (ed.), Tang (ed.)",2020,The Liturgical Language of the Church of the East,http://zotero.org/groups/5027921/items/WS6JJMLG,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tang%20Winkler%20Tang%202020/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Liturgical%20Language%20of%20the%20Church%20of%20the%20East/titleCreatorYear,,,to do,
"Tannous, ",2018,"The Making of the Medieval Middle East: Religion, Society, and Simple Believers",http://zotero.org/groups/5027921/items/JN4R5EEI,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tannous%202018/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/The%20Making%20of%20the%20Medieval%20Middle%20East%3A%20Religion%2C%20Society%2C%20and%20Simple%20Believers/titleCreatorYear,,,to do,
"Taylor, ",1931,A New Syriac Fragment Dealing with Incidents of the Second Crusade | AASOR,http://zotero.org/groups/5027921/items/8GNQ2JT7,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Taylor%201931/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/A%20New%20Syriac%20Fragment%20Dealing%20with%20Incidents%20of%20the%20Second%20Crusade%20%7C%20AASOR/titleCreatorYear,,,to do,
"Tchalenko, ",1953,Villages antiques de la Syrie du Nord. Le Massif du Bélus à l’époque romaine,http://zotero.org/groups/5027921/items/LUT5WY5R,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tchalenko%201953/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Villages%20antiques%20de%20la%20Syrie%20du%20Nord.%20Le%20Massif%20du%20B%C3%A9lus%20%C3%A0%20l%E2%80%99%C3%A9poque%20romaine/titleCreatorYear,,,to do,
"Tchalenko, ",1979,Églises syriennes à bêma,http://zotero.org/groups/5027921/items/T89RFWZP,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Tchalenko%201979/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%C3%89glises%20syriennes%20%C3%A0%20b%C3%AAma/titleCreatorYear,,,to do,
"Baccache, Tchalenko, ",1979,Églises de village de la Syrie du Nord,http://zotero.org/groups/5027921/items/ZPUSRH59,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Baccache%20Tchalenko%201979/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/%C3%89glises%20de%20village%20de%20la%20Syrie%20du%20Nord/titleCreatorYear,,,to do,
"Teixidor, ",1992,Bardesane d’Édesse. La première philosophie syriaque,http://zotero.org/groups/5027921/items/XVIWIVRY,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Teixidor%201992/titleCreatorYear,https://www.zotero.org/groups/4861694/a_comprehensive_bibliography_of_syriac/search/Bardesane%20d%E2%80%99%C3%89desse.%20La%20premi%C3%A8re%20philosophie%20syriaque/titleCreatorYear,,,to do,
