syriacaBiblUri,syriacaZoteroUri,syriacaCmosFormattedCitation,cbscZoteroUri,syriaca_year,cbsc_year,syriaca_authors-editors,cbsc_authors-editors,syriaca_title,cbsc_title,match-type,correctedCBSCMatch,notes,checkedBy,status,hasPossibleMatch,potentialMatchNumber
http://syriaca.org/bibl/157,,,,2011,,"Takahashi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Damascus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1874,https://zotero.org/groups/392292/items/DD8BXUGP,,http://zotero.org/groups/4861694/items/8QH35VVD,1902,1902,"Lewis,","Lewis,","Apocrypha syriaca; the Protevangelium Jacobi and Transitus Mariae, with texts
        from the Septuagint, the Corân, the Peshiṭta, and from a Syriac hymm in a Syro-Arabic
        palimpsest of the fifth and other centuries","Apocrypha Syriaca: The Protevangelium Jacobi and Transitus Mariae, with Texts from
        the Septuagint, the Corân, the Peshitta, and from a Syriac Hymn in a Syro-Arabic Palimpsest
        of the Fifth and Other Centuries","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1895,https://zotero.org/groups/392292/items/ZUJZSZ99,,http://zotero.org/groups/4861694/items/7QM6MRH3,1902,1902,"Nau,","Nau,",Vie de Jean Bar Aphtonia,Vie de Jean bar Aphtonia: texte syriaque,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2039,https://zotero.org/groups/392292/items/5TEGZ5PR,,,1941,,", Assemani (ed.)",,ܡܐܡܪ̈ܐ ܬܪܥܣܪ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2022,https://zotero.org/groups/392292/items/T68ZXBH9,,,1962,,"Canart, ",,Une nouvelle anthologie monastique. Le Vaticanus graecus 2592,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/994,,,,1962,,"Merkelbach, ",,Roman und Mysterium in der Antike,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2274,https://zotero.org/groups/392292/items/X4EKZSR5,,,2003,,"Pieralli, Ruggieri, ",,Eukosmia : studi miscellanei per il 75. di Vincenzo Poggi S.J.,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2174,,,http://zotero.org/groups/4861694/items/QDDNT67N,2009,2009,"Jullien, Hunter (ed.)","Jullien, Hunter (ed.)","The Great Monastery at Mount Izla and the Defence of the East-Syrian
        Identity","The Great Monastery at Mount Izla and the Defence of the East-Syrian
        Identity","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1712,https://zotero.org/groups/392292/items/EFVE7X5M,,,1924,,", Moberg (ed.)",,The Book of the Himyarites. Fragments of a hitherto unknown Syriac work,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1350,https://zotero.org/groups/392292/items/FM59NR42,,http://zotero.org/groups/4861694/items/X3SFHTJR,1880,1880,"Hoffmann,","Hoffmann,",Auszüge aus syrischen Akten persischer Märtyrer,"Auszüge aus syrischen Akten persischer Märtyrer übersetzt und durch Untersuchungen
        zur historischen Topographie erläutert","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/198,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Eliya III Shakir,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2206,https://zotero.org/groups/392292/items/3BPZE7IF,,http://zotero.org/groups/4861694/items/KZETYDBK,2003,2003,"Harrak,","Harrak,","Piecing Together the Fragmentary Account of the Martyrdom of Cyrus of
        Harran","Piecing Together the Fragmentary Account of the Martyrdom of Cyrus of
        Ḥarrān","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/122,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Braun, Oskar",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2510,https://zotero.org/groups/392292/items/I6MEBF6B,,,1923,,", Helmreich (ed.)",,"Galeni De sanitate tuenda, De alimentorum facultatibus, De bonis malisque sucis, De victu attenuante, De ptisana",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/294,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Isḥoq ʿAzar,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2286,https://zotero.org/groups/392292/items/JIRAXU7R,,,1986,,", ارملة (ed.), جان موريس (ed.)",,تاريخ الزمان,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2020,https://zotero.org/groups/392292/items/S699QP7S,,,1907,,"Cheikho, ",,Critique d'une nouvelle publication de T'aâlibi,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/584,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Wright, William",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2298,https://zotero.org/groups/392292/items/5KCMMXNA,,http://zotero.org/groups/4861694/items/3HXWTCNC,1964,1964,"Fiey,","Fiey,",Encore 'Abdulmasih de Singar,Encore ‘Abdulmasih de Singar,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2043,https://zotero.org/groups/392292/items/FUHE8SFB,,,1974,,"Sévère d'Antioche, Graffin (ed.), Jacques d'Édesse (ed.), Brière (ed.)",,"Les Homiliae Cathedrales de Sévère d’Antioche: traduction syriaque de Jacques
d’Édesse (suite). Homélies XXVI à XXXI",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1995,https://zotero.org/groups/392292/items/6C3VAZ5W,,http://zotero.org/groups/4861694/items/Y4W5BZEE,1928,1928,"Riessler,","Riessler,",Altjüdisches Schrifttum außerhalb der Bibel,Altjüdisches Schrifttum ausserhalb der Bibel,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/248,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Grigorios of Cyprus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/354,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Maphrian,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/472,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Sahdona (Martyrius),,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1793,https://zotero.org/groups/392292/items/HRVKGEEK,,http://zotero.org/groups/4861694/items/X5T4EEA3,1981,1981,"Brock,","Brock,",A Syriac life of John of Dailam,A Syriac Life of John of Dailam,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/574,,,,2011,,"Palmer, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ṭur ʿAbdin,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/370,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Masius, Andreas",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1742,https://zotero.org/groups/392292/items/Q3SBENMD,,,1889,,", Lamy (ed.)",,Sancti Ephraem Syri Hymni et sermones | ܡܐܡܪ̈ܐ ܘܡܕܪ̈ܫܐ ܕܛܘܒܢܐ ܡܪܝ ܐܦܪܝܡ ܡܠܦܢܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2272,https://zotero.org/groups/392292/items/QTW8ASWH,,,1944,,"Roey, ",,"La lettre apologétique d'Élie à Léon, syncelle de l'évêque chalcédonien
                de Harran; une apologie monophysite du VIIIe-IXe siècle",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2313,https://zotero.org/groups/392292/items/RV4D3Z3P,,,1985,,"Griffith, ",,The Arabic Account of 'Abd al-Masīḥ an-Naǧrānī al-Ghasānī,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/49,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Apocalypses,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2359,https://zotero.org/groups/392292/items/XSPICRHF,,,2012,,", Walter (ed.), Kiraz (ed.), Greenberg (ed.), Bali (ed.)",,The Syriac Peshiṭta Bible with English Translation: The Twelve Prophets,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2150,,,http://zotero.org/groups/4861694/items/IRHG7MW5,2013,2013,"McCollum,","McCollum,",The story of Mar Pinḥas,The Story of Mar Pinḥas,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/265,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ḥenanishoʿ II,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/205,,,,2011,,"Juckel, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,The Enaton,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/650,,,,2004,,"Fiey, Conrad (ed.)",,Saints Syriaques,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2375,https://zotero.org/groups/392292/items/VHFM26J9,,,2015,,", Walter (ed.), Kiraz (ed.), Greenberg (ed.), Bali (ed.)",,The Syriac Peshiṭta Bible with English Translation: Joshua,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/920,,,http://zotero.org/groups/4861694/items/97ECWJ8J,1910,1910,"Stocks,","Stocks,",Ein Alexanderbrief in den Acta Cyriaci et Julittae,Ein Alexanderbrief in den Acta Cyriaci et Julittae,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2264,https://zotero.org/groups/392292/items/437ETJTF,,,1907,,"Cabrol, Leclercq, ",,Dictionnaire d'archéologie chrétienne et de liturgie,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1711,https://zotero.org/groups/392292/items/KBRUH74G,,http://zotero.org/groups/4861694/items/KFAQLQ38,1933,1933,"Brière,","Brière,","Une homélie inédite d'Atticus, patriarche de Constantinople
        (406-425)","Une homélie inédite d’Atticus, patriarche de Constantinople (406–425)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/282,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Isḥaq,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/47,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Apamea,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2477,https://zotero.org/groups/392292/items/R2GWGNCE,,,1972,,"Minio Paluello, ",,Opuscula: The Latin Aristotle,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/891,,,http://zotero.org/groups/4861694/items/FD2QXQW2,1943,1943,"Peeters,","Peeters,",S. Syméon Stylite et ses premiers biographes,S. Simeon Stylites et ses premiers biographes,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2406,https://zotero.org/groups/392292/items/JNBPDTSE,,,1980,,", Gelston (ed.)",,Dodekapropheton,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/856,,,,1975,,"Devos, ",,"Le Manteau partagé. Un thème hagiographique en
                     trois de ses variantes",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/680,,,,1920,,", Nau (ed.), Graffin (ed.)",,Tomus Decimus Quartus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1359,https://zotero.org/groups/392292/items/HGICZHV3,,,1950,,"Catholic University of America, Katholieke Universiteit te Leuven (1970- ), Université catholique de Louvain (1835-1969), Université catholique de Louvain (1970- ), ",,Corpus scriptorum Christianorum Orientalium.,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2435,https://zotero.org/groups/392292/items/KQRFD4IU,,,1996,,", Kiraz (ed.)",,Mark,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/317,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Josephus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/794,,,,1988,,"Hage, ",,Syriac Christianity in India,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/200,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Eliya (late 8th/early 9th cent),,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2041,https://zotero.org/groups/392292/items/2D6WF4ZZ,,,1972,,"Sévère d'Antioche, Lash (ed.), Graffin (ed.), Jacques d'Édesse (ed.), Brière (ed.)",,"Les Homiliae Cathedrales de Sévère d’Antioche: traduction syriaque de Jacques
d’Édesse (suite). Homélies XXXII à XXXIX",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2381,https://zotero.org/groups/392292/items/AMHE8BFS,,,1826,,", Lee (ed.)",,ܟܬܵܒܸ̈ܐ ܩܲܕܹ̈ܝܫܸܐ ܗ̅ ܟܬܵܒܸ̈ܐ ܕܕܹܝܲܬܹܝܩܹܐ ܥܲܛܹܝܩܵܐ ܘܚܕܲܬܵܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2009,https://zotero.org/groups/392292/items/J7FBB54I,,,1986,,"Charlesworth, ",,"Greek, Persian, Roman, Syrian and Egyptian Influence in Early Jewish Theology: A
Study of the History of the Rechabites",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/840,,,http://zotero.org/groups/4861694/items/XMKGDW9F,1994,1994,"Brock, Schoors (ed.), Van Deun (ed.)","Brock, Schoors (ed.), van Deun (ed.)","Ephrem’s Verse Homily on Jonah and the Repentance of Nineveh: Notes on the
        Textual Tradition","Ephrem’s Verse Homily on Jonah and the Repentance of Nineveh: Notes on the Textual
        Tradition","4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/942,,,,1972,,"Farquhar, Vellian (ed.)",,The Apostle Thomas in North India,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1868,https://zotero.org/groups/392292/items/6QWG3HBP,,,1825,,"Mai, ",,Scriptorum veterum nova collectio e Vaticani codicibus,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/834,,,http://zotero.org/groups/4861694/items/9T47RJTP,1894,1894,"Schulthess,","Schulthess,",Probe einer syrischen Version der Vita St. Antonii,Probe einer syrischen version der Vita St. Antonii,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2128,,,http://zotero.org/groups/4861694/items/SGPXFPYY,2008,2008,"Jullien,","Jullien,","Aux sources du monachisme oriental: Abraham de Kashkar et le développement de
        la légende de Mar Awgin","Aux sources du monachisme oriental: Abraham de Kashkar et le développement de la
        légende de Mar Awgin","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1752,https://zotero.org/groups/392292/items/V7KTU8DM,,http://zotero.org/groups/4861694/items/EGSYB5AD,1862,1862,"Land,","Land,",Anecdota Syriaca,Anecdota Syriaca I: Symbolae Syriacae,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/567,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Timotheos II of Alexandria,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1770,https://zotero.org/groups/392292/items/4RP84UFN,,,1975,,", Beck (ed.)",,Nachträge zu Ephraem Syrus [Text],,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1766,https://zotero.org/groups/392292/items/DTNWE7UM,,http://zotero.org/groups/4861694/items/N9S62ID6,1875,1875,"Cardahi,","Cardahi,","Liber Thesauri de arte poetica syrorum: nec non de eorum poetarum vitis et
        carminibus","Liber thesauri de arte poetica Syrorum nec non de eorum poetarum vitis et
        carminibus","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/138,,,,2011,,"Takahashi, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"China, Syriac Christianity in",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/278,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ignatius Yaʿqub III,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1417,https://zotero.org/groups/392292/items/WMPZ35B6,,http://zotero.org/groups/4861694/items/UFUWXUDM,1966,1966,"Devos,","Devos,",Notes d'hagiographie perse,Notes d’hagiographie perse,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1747,https://zotero.org/groups/392292/items/SNWMXD76,,,1915,,"Braun, ",,"Ausgewählte Akten persischer Märtyrer: mit einem Anhang: Ostsyrisches
Mönchsleben",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/61,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Assemani, Elia",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1941,https://zotero.org/groups/392292/items/KRVZHTZ4,,http://zotero.org/groups/4861694/items/RYFQ7ESF,1975,1975,"De Halleux,","de Halleux,",À la source d'une biographie expurgée de Philoxène de Mabbog,À la source d’une biographie expurgée de Philoxène de Mabbog,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/971,,,http://zotero.org/groups/4861694/items/LU9SJREQ,1990,1990,"Rouwhorst,","Rouwhorst, Caspers (ed.), Schneider (ed.)",La célébration de l’eucharistie selon les Actes de Thomas,La célébration de l’eucharistie selon les Actes de Thomas,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1010,,,http://zotero.org/groups/4861694/items/QLESYMHQ,1899,1899,"Esteves Pereira,","Estèves Pereira,",Historia dos martyres de Nagran,Historia dos martyres de Nagran: versão Ethiopica,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1076,,,http://zotero.org/groups/4861694/items/MEWTGC2Z,1988,1988,"Mimouni,","Mimouni,","La tradition littéraire syriaque de l’histoire de la dormition et de
        l’assomption de Marie","La tradition littéraire syriaque de l’Histoire de la Dormition et de l’Assomption
        de Marie. Préliminaire à une nouvelle édition critique","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1778,https://zotero.org/groups/392292/items/8MDWA4UX,,http://zotero.org/groups/4861694/items/X5PZA7VM,1901,1901,"Bedjan,","Bedjan,",Homiliae Mar-Narsetis in Joseph,"Liber superiorum, seu Historia Monastica, auctore Thoma, Episcopo Margensi. Liber
        Fundatorum Monasteriorum in regno Persarum et Arabum. Homiliae Mar-Narsetis in Joseph.
        Documenta Patrum de quibusdam verae fidei dogmatibus","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1157,,,http://zotero.org/groups/4861694/items/LLZUWQQN,1978,1978,"Vööbus,","Vööbus,",Découverte d’un panégyrique sur Lazare de Harrān,Découverte d’un panégyrique sur Lazare de Ḥarran,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/3Z6CSQF6,https://zotero.org/groups/392292/items/3Z6CSQF6,,,1891,,"al-Yaʿqūbī, de Goeje (ed.)",,Kitāb al-buldān,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1722,,,,1865,,", Wright (ed.)",,The Departure of My Lady Mary from this World [Edition],,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/556,,,,2011,,"Kaufhold, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Theodoros bar Wahbun,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1728,https://zotero.org/groups/392292/items/5D458CZ6,,,1889,,", Land (ed.), Douwen (ed.)",,"Joannis episcopi Ephesi Syri Monophysitae commentarii de beatis orientalibus; et,
Historiae ecclesiasticae fragmenta",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2226,https://zotero.org/groups/392292/items/DCWUGZIX,,,1951,,"Peeters, ",,"Observations sur la vie syriaque de Mar Aba, catholicos de l'Eglise
                perse (540-552)",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/92,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Barsoum, Ignatius Afram",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2346,https://zotero.org/groups/392292/items/8VX7ERRH,,,1823,,", Lee (ed.)",,ܟܬܵܒܵܐ ܕܕܹܝܲܬܹܝܩܹܐ ܥܲܛܹܝܩܵܐ,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/753,,,http://zotero.org/groups/4861694/items/56ZSPLDK,1902,1902,"Peeters,","Peeters,","Notes sur la légende des apôtres s. Pierre et s. Paul dans la littérature
        syrienne","Notes sur la légende des apôtres S. Pierre et S. Paul dans la littérature
        syrienne","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1320,https://zotero.org/groups/392292/items/6MCCGS8M,,,1896,,"Ṣlīwa ibn Yuḥannā al-Mawṣilī, Gismondi (ed.)",,"Additions et corrections à ‘Amr ibn Mattā, Kitāb al-maǧdal",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/378,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Melkite,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2247,https://zotero.org/groups/392292/items/Q3STHG3X,,http://zotero.org/groups/4861694/items/M3DUR5HE,1973,1973,"Outtier,","Outtier,",Saint Éphrem d’après ses biographies et ses œuvres,Saint Éphrem d’après ses biographies et ses œuvres,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1824,https://zotero.org/groups/392292/items/4IT5ERDM,,http://zotero.org/groups/4861694/items/Y26U4W3F,1889,1889,"Grabowski,","Grabowski,",Die Geschichte Josefs,"Die Geschichte Josefs von Mar Narses, nach einer syrischen Handschrift der Königl.
        Bibliothek in Berlin, herausgegeben, übersetzt und kritisch bearbeitet","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/241,,,,2011,,"Briquel-Chatonnet, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Graffin, François",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/569,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Titus of Bostra,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2060,https://zotero.org/groups/392292/items/IW8SKHNZ,,,1985,,", Çiçek [Qiqek] (ed.)",,"Mimro d-al haye d-Bar Ebroyo: Ein Gedicht über das Leben von Mor Gregorios Bar
                        Hebraeus | ܡܺܐܡܪܐ ܕܥܰܠ ܚܰܝܰܘ̈ܗ̱ܝ ܕܒܪ ܥܒܪܝܐ",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2092,https://zotero.org/groups/392292/items/FRGAAW9X,,,1993,,", McVey (ed.)",,"George, Bishop of the Arabs: A homily on Blessed Mar Severus, Patriarch of Antioch
[Translation]",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/12,,,,2011,,"Van Rompay, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Aba,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1990,https://zotero.org/groups/392292/items/W755J747,,,1896,,", Violet (ed.)",,"Die palästinischen Märtyrer des Eusebius von Cäsarea: ihre ausführliche Fassung und
deren Verhältnis zur kürzeren",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2126,,,http://zotero.org/groups/4861694/items/NKHL62UA,2006,2006,"Greisiger, Bautz (ed.), Bautz (ed.)","Greisiger, Bautz (ed.), Bautz (ed.)","Šarbēl, Baḇai, Märtyrer in Edessa","Šarbēl, Baḇai, Märtyrer in Edessa",1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1086,,,,1974,,"Van Esbroeck, ",,"CR de R. Gvaramia, Amoniosis «Sina-Raitis cmida mamata mosrvis»
                     arabul-kartuli versiebi",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/206,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Ephrem,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/371,,,http://zotero.org/groups/4861694/items/HYL96EZB,2011,2011,"Juckel, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock
        (ed.)","Juckel, Butts (ed.), Kiraz (ed.), van Rompay (ed.), Brock
        (ed.)",Masora,Masora,"2. exact title and year, fuzzy creators",,,,not checked,TRUE,1
http://syriaca.org/bibl/1316,https://zotero.org/groups/392292/items/68JG49AC,,,1963,,"Mounayer, ",,Les synodes syriaques jacobites,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1700,,,,1719,,"Assemani, Assemani, ",,Bibliotheca orientalis Clementino-Vaticana | De Scriptoribus Syris Monophysitis,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/103,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,"Bello, Estipān",,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2267,https://zotero.org/groups/392292/items/FFET8ZS4,,http://zotero.org/groups/4861694/items/9AIE29U5,1978,1978,"Wiessner,","Wiessner, Wiessner (ed.)",Die Behnam-Legende,Die Behnām-Legende,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/503,,,,2011,,"Kiraz, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Shamsi Clan,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1829,https://zotero.org/groups/392292/items/9EGXRK9P,,http://zotero.org/groups/4861694/items/NNJCBF85,1900,1900,"Gismondi,","Gismondi,","Linguae Syriacae: grammatica et chrestomathia cum glossario : Scholis
        accomodata","Linguae syriacae grammatica et chrestomathia cum glossario scholis
        accommodata","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1003,,,http://zotero.org/groups/4861694/items/9AIE29U5,1978,1978,"Wiessner, Wiessner (ed.)","Wiessner, Wiessner (ed.)",Die Behnām-Legende,Die Behnām-Legende,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/ZQCZ554T,https://zotero.org/groups/392292/items/ZQCZ554T,,,1979,,"Yāqūt al-Ḥamawī, ",,Muʿjam al-buldān,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/379,,,,2011,,"Brock, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Melkite literature in Syriac,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/985,,,,1965,,"Quispel, ",,Das Lied von der Perle,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/560,,,,2011,,"Tannous, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock (ed.)",,Theodotos of Amid,,5. no match,,,,not checked,FALSE,1
