syriacaBiblUri,syriacaZoteroUri,cbscZoteroUri,syriaca_year,cbsc_year,syriaca_authors-editors,cbsc_authors-editors,syriaca_title,cbsc_title,match-type,correctedCBSCMatch,notes,checkedBy,status,hasPossibleMatch,potentialMatchNumber
http://syriaca.org/bibl/615,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2281,https://zotero.org/groups/392292/items/M7XNHKXD,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/263,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1821,https://zotero.org/groups/392292/items/T5RURR2K,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2352,https://zotero.org/groups/392292/items/4EZGEFUS,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2080,https://zotero.org/groups/392292/items/S5IDVBFQ,http://zotero.org/groups/4861694/items/I797IQKH,1992,1992,"Geerard,","Geerard,",Clavis apocryphorum Novi Testamenti,Clavis apocryphorum Novi Testamenti,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2197,https://zotero.org/groups/392292/items/XT3ZJRRA,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2348,https://zotero.org/groups/392292/items/BS9B9SNT,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/78,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1885,https://zotero.org/groups/392292/items/PIW4X9AJ,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1097,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1867,https://zotero.org/groups/392292/items/3IQSR6BQ,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2498,https://zotero.org/groups/392292/items/4HKDCH4H,http://zotero.org/groups/4861694/items/PLPIJM8K,1996,1996,"Juckel, Kiraz (ed.)","Juckel, Kiraz (ed.)",Introduction to the Ḥarklean Text,Introduction to the Harklean Text,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1354,https://zotero.org/groups/392292/items/GDD5T9NT,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/91,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/500,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2314,https://zotero.org/groups/392292/items/TTBJTZGQ,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1007,,http://zotero.org/groups/4861694/items/7EQ7PGSJ,1910,1910,"Peeters,","Peeters,",S. Eleutherios-Guhištazad,S. Eleutherios-Guhištazad,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/772,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2445,https://zotero.org/groups/392292/items/JERT55VM,http://zotero.org/groups/4861694/items/5U9WATI2,1909,1909,"Gwynn,","Gwynn,",Remnants of the Later Syriac Versions of the Bible,Remnants of the Later Syriac Versions of the Bible,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2185,,http://zotero.org/groups/4861694/items/XCSIWVTA,1970,1970,"Brock,","Brock,",The Baptist’s Diet in Syriac Sources,The Baptist’s Diet in Syriac Sources,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2380,https://zotero.org/groups/392292/items/K68XGD8N,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/8,,http://zotero.org/groups/4861694/items/9HGARXCQ,1870,1870,"Wright,","Wright,","Catalogue of Syriac Manuscripts in the British Museum acquired since the year
        1838","Catalogue of Syriac Manuscripts in the British Museum, Acquired since the Year
        1838","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/183,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/729,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/125,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1955,https://zotero.org/groups/392292/items/WT7RMVTM,http://zotero.org/groups/4861694/items/UM5CADVP,1973,1973,"Strothmann,","Strothmann,",Der Prophet Hosea,Jakob von Sarug. Der Prophet Hosea,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/869,,http://zotero.org/groups/4861694/items/9G23SWF3,1960,1960,"Vööbus,","Vööbus,","Das literarische Verhältnis zwischen der Biographie des Rabbula und dem
        Pseudo-Amphilochianischen Panegyrikus über Basilius","Das literarische Verhältnis zwischen der Biographie des Rabbula und dem
        Pseudo-Amphilochianischen Panegyrikus über Basilius","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/846,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2113,,http://zotero.org/groups/4861694/items/4AW3KE3Q,1999,1999,"Fowden,","Fowden,",The Barbarian Plain: Saint Sergius between Rome and Iran,The Barbarian Plain: Saint Sergius between Rome and Iran,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/944,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2123,,http://zotero.org/groups/4861694/items/EHGLD6DH,1995,1995,"Shahîd,","Shahîd,",Byzantium and the Arabs in the sixth century,Byzantium and the Arabs in the Sixth Century,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/981,,http://zotero.org/groups/4861694/items/LEHNWL3T,1979,1979,"Culianu,","Culianu,",Erzählung und Mythos im ‘Lied von der Perle’,Erzählung und Mythos im ‘Lied von der Perle’,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/493,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/959,,http://zotero.org/groups/4861694/items/GXIH9EZ3,1990,1990,"Gielen,","Gielen,",St Thomas the Apostle of India,"St. Thomas, the Apostle of India","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2012,https://zotero.org/groups/392292/items/PJ96RSMP,http://zotero.org/groups/4861694/items/5HFQBUUA,1908,1908,"Pizzi,","Pizzi,","Omelia di San Giacomo di Sarugh in lode di San Simone Stilita: traddota dal
        siriaco","Omelia di San Giacomo di Sarugh in lode di San Simone Stilita: traddota dal
        siriaco","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2385,https://zotero.org/groups/392292/items/9H4D3F3I,http://zotero.org/groups/4861694/items/7L8SFCFY,1861,1861,"De Lagarde,","de Lagarde,",Libri Veteris Testamenti Apocryphi Syriace,Libri Veteris Testamenti apocryphi syriace,"4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/238,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/175,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2235,https://zotero.org/groups/392292/items/IB3C3V5P,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/769,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2017,https://zotero.org/groups/392292/items/QNDQDGPN,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1949,https://zotero.org/groups/392292/items/TJKFEQ7E,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/94,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2345,https://zotero.org/groups/392292/items/E58KDF7G,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/469,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/398,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1828,https://zotero.org/groups/392292/items/8CW23AKH,http://zotero.org/groups/4861694/items/V64XC5M3,1991,1991,"Kiraz,","Kiraz,","The Acts of Saint George and the story of his father: from the Syriac and
        Garshuni versions","The Acts of Saint George and the Story of his Father from the Syriac and Garshuni
        Versions","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2504,https://zotero.org/groups/392292/items/2TXBZRWR,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/427,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1760,https://zotero.org/groups/392292/items/ZXEA8MU2,http://zotero.org/groups/4861694/items/65DIMGTP,1901,1901,"Manna,","Manna,",Morceaux choisis de littérature araméene,Morceaux choisis de littérature araméenne,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/272,,http://zotero.org/groups/4861694/items/K9J6IY5T,2011,2011,"Witakowski, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock
        (ed.)","Witakowski, Butts (ed.), Kiraz (ed.), van Rompay (ed.), Brock
        (ed.)","Historiography, Syriac","Historiography, Syriac","2. exact title and year, fuzzy creators",,,,not checked,TRUE,1
http://syriaca.org/bibl/497,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2124,,http://zotero.org/groups/4861694/items/QEDFDTJE,2008,2008,"Schilling,","Schilling,","Die Anbetung der Magier und die Taufe der Sasaniden zur Geistesgeschichte des
        iranischen Christentums in der Spätantike","Die Anbetung der Magier und die Taufe der Sāsāniden: Zur Geistesgeschichte des
        Iranischen Christentums in der Spätantike","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2160,,http://zotero.org/groups/4861694/items/FJNFFYPP,2006,2006,"Walker,","Walker,","The legend of Mar Qardagh: narrative and Christian heroism in late antique
        Iraq","The Legend of Mar Qardagh: Narrative and Christian Heroism in Late Antique
        Iraq","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1402,https://zotero.org/groups/392292/items/SE7UHE2R,http://zotero.org/groups/4861694/items/B666LURV,1910,1910,"Nau,","Nau,",Hagiographie syriaque,"Hagiographie syriaque. Saint Alexis. – Jean et Paul. – Danel de Galaš. – Hannina.
        – Euphémie. – Sahda (1). – Récits de Mélèce sur le vendredi, sur Marc et Gaspar, et sur un
        homme riche qui perdit tous ses enfants. – Légendes de Pierre le publicain, d’une veuve et
        d’une vierge de Jérusalem, de Jean, moine d’Antioche","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1111,,http://zotero.org/groups/4861694/items/YJ3FF7Q7,2000,2000,"del Río Sánchez,","del Río Sánchez,",Abrahám de Natpar,Abrahám de Natpar,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/1111,,http://zotero.org/groups/4861694/items/NFG7EPZW,2000,2000,"del Río Sánchez,","del Río Sánchez,",Abrahám de Natpar,"Tres <hi rend=""italics"">Membrê </hi>de Abrahám de Natpar: edición y
        traducción del <hi rend=""italics"">Cod. Vat. Syr.</hi> 593 (ff.
        1b-6b)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,2
http://syriaca.org/bibl/1787,https://zotero.org/groups/392292/items/DBB7TSQW,http://zotero.org/groups/4861694/items/MMXQQNIL,1879,1879,"Baethgen,","Baethgen,",Ein melkitischer Hymnus an die Jungfrau Maria,Ein melkitischer Hymnus an die Jungfrau Maria,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/2188,,http://zotero.org/groups/4861694/items/JY9XNGGM,2012,2012,"Brock,","Brock,","Treasure-House of Mysteries: Explorations of the Sacred Text through Poetry in
        the Syriac Tradition","Treasure-House of Mysteries: Explorations of the Sacred Text through Poetry in the
        Syriac Tradition","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/977,,http://zotero.org/groups/4861694/items/72QAV5VP,1985,1985,"Mathew,","Mathew,","The South Indian apostolate of St Thomas and the Portuguese in the 16th
        century","The South Indian Apostolate of St Thomas and the Portugese in the 16th
        Century","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1044,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/967,,http://zotero.org/groups/4861694/items/MLY34V2R,1981,1981,"Marcovich,","Marcovich,",The Wedding Hymn of Acta Thomae,The Wedding Hymn of Acta Thomae,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/491,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/461,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/GZIUD38F,https://zotero.org/groups/392292/items/GZIUD38F,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2295,https://zotero.org/groups/392292/items/8ECQSSN8,http://zotero.org/groups/4861694/items/JDMESZZZ,1931,1931,"Nau,","Nau,","Les ""belles actions"" de Mar Rabboula: évêque d'Edesse de 412 au 7 août 435 (ou
        436)","Les “belles actions” de Mar Rabboula, évèque d’Édesse de 412 au 7 août 435 (ou
        436)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2490,https://zotero.org/groups/392292/items/ZED6ES5V,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2461,https://zotero.org/groups/392292/items/8T9WEG8E,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2307,https://zotero.org/groups/392292/items/H3UE793X,http://zotero.org/groups/4861694/items/5G8SEF88,1988,1988,"Fiey,","Fiey,","Sur le calendrier syriaque oriental arabe de Bar Bahlul (942-968 A.
        D.)","Sur le calendrier syriaque oriental arabe de Bar Bahlul (942/968
        A.D.)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/258,,http://zotero.org/groups/4861694/items/FT5ZDZQN,2011,2011,"Juckel, Butts (ed.), Kiraz (ed.), Van Rompay (ed.), Brock
        (ed.)","Juckel, Butts (ed.), Kiraz (ed.), van Rompay (ed.), Brock
        (ed.)",Ḥarqlean Version,Ḥarqlean Version,"2. exact title and year, fuzzy creators",,,,not checked,TRUE,1
http://syriaca.org/bibl/360,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1786,https://zotero.org/groups/392292/items/CS7BXKC6,http://zotero.org/groups/4861694/items/APJEEGBC,1894,1894,"Budge,","Budge,","The life of Rabban Hôrmîzd and the foundation of his monastery at al-Kôsh, a
        metrical discourse","The Life of Rabban Hôrmîzd and the Foundation of his Monastery at Al-Kôsh: A
        Metrical Discourse by Wahlê, Surnamed Sergius of Âdhôrbâîjân","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/966,,http://zotero.org/groups/4861694/items/V4HWQNVN,1987,1987,"Leloir,","Leloir,",Le baptême du roi Gundaphor,Le baptême du roi Gundaphor,1. exact match,,,,not checked,TRUE,1
http://syriaca.org/bibl/909,,http://zotero.org/groups/4861694/items/D9GHTUXA,1967,1967,"Wiessner,","Wiessner,","Zur Märtyrerüberlieferung aus der Christenverfolgung Schapurs
        II","Untersuchungen zur syrischen Literaturgeschichte I: Zur Märtyrerüberlieferung aus
        der Christenverfolgung Schapurs II","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/7,https://zotero.org/groups/392292/items/Z45CNKGK,http://zotero.org/groups/4861694/items/IJNJRSQQ,1719,1719,"Assemani,","Assemani,",Bibliotheca Orientalis Clementino-Vaticana,"Bibliotheca orientalis Clementino-Vaticana, in qua manuscriptos codices syriacos,
        arabicos, persicos, turcicos, hebraicos, samaritanos, armenicos, æthiopicos, Græcos,
        ægyptiacos, ibericos & malabaricos","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1210,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2065,https://zotero.org/groups/392292/items/TNUHGXNC,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/566,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/262,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/WDUISTPU,https://zotero.org/groups/392292/items/WDUISTPU,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2096,https://zotero.org/groups/392292/items/WCMI9C2D,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2044,https://zotero.org/groups/392292/items/UHWEDBXR,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/847,,http://zotero.org/groups/4861694/items/CVQIPQ5A,1895,1895,"Ryssel,","Ryssel,","Syrische Quellen abendländischer Erzählungsstoffe: IV. Die
        Silvesterlegende","Syrische Quellen abendländischer Erzählungsstoffe: IV. Die
        Silvesterlegende","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/553,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2279,https://zotero.org/groups/392292/items/N38K7WZW,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/157,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1874,https://zotero.org/groups/392292/items/DD8BXUGP,http://zotero.org/groups/4861694/items/8QH35VVD,1902,1902,"Lewis,","Lewis,","Apocrypha syriaca; the Protevangelium Jacobi and Transitus Mariae, with texts
        from the Septuagint, the Corân, the Peshiṭta, and from a Syriac hymm in a Syro-Arabic
        palimpsest of the fifth and other centuries","Apocrypha Syriaca: The Protevangelium Jacobi and Transitus Mariae, with Texts from
        the Septuagint, the Corân, the Peshitta, and from a Syriac Hymn in a Syro-Arabic Palimpsest
        of the Fifth and Other Centuries","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1895,https://zotero.org/groups/392292/items/ZUJZSZ99,http://zotero.org/groups/4861694/items/7QM6MRH3,1902,1902,"Nau,","Nau,",Vie de Jean Bar Aphtonia,Vie de Jean bar Aphtonia: texte syriaque,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2039,https://zotero.org/groups/392292/items/5TEGZ5PR,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2022,https://zotero.org/groups/392292/items/T68ZXBH9,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/994,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2274,https://zotero.org/groups/392292/items/X4EKZSR5,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2174,,http://zotero.org/groups/4861694/items/QDDNT67N,2009,2009,"Jullien, Hunter (ed.)","Jullien, Hunter (ed.)","The Great Monastery at Mount Izla and the Defence of the East-Syrian
        Identity","The Great Monastery at Mount Izla and the Defence of the East-Syrian
        Identity","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1712,https://zotero.org/groups/392292/items/EFVE7X5M,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1350,https://zotero.org/groups/392292/items/FM59NR42,http://zotero.org/groups/4861694/items/X3SFHTJR,1880,1880,"Hoffmann,","Hoffmann,",Auszüge aus syrischen Akten persischer Märtyrer,"Auszüge aus syrischen Akten persischer Märtyrer übersetzt und durch Untersuchungen
        zur historischen Topographie erläutert","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/198,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2206,https://zotero.org/groups/392292/items/3BPZE7IF,http://zotero.org/groups/4861694/items/KZETYDBK,2003,2003,"Harrak,","Harrak,","Piecing Together the Fragmentary Account of the Martyrdom of Cyrus of
        Harran","Piecing Together the Fragmentary Account of the Martyrdom of Cyrus of
        Ḥarrān","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/122,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2510,https://zotero.org/groups/392292/items/I6MEBF6B,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/294,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2286,https://zotero.org/groups/392292/items/JIRAXU7R,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2020,https://zotero.org/groups/392292/items/S699QP7S,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/584,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2298,https://zotero.org/groups/392292/items/5KCMMXNA,http://zotero.org/groups/4861694/items/3HXWTCNC,1964,1964,"Fiey,","Fiey,",Encore 'Abdulmasih de Singar,Encore ‘Abdulmasih de Singar,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2043,https://zotero.org/groups/392292/items/FUHE8SFB,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1995,https://zotero.org/groups/392292/items/6C3VAZ5W,http://zotero.org/groups/4861694/items/Y4W5BZEE,1928,1928,"Riessler,","Riessler,",Altjüdisches Schrifttum außerhalb der Bibel,Altjüdisches Schrifttum ausserhalb der Bibel,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/248,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/354,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/472,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1793,https://zotero.org/groups/392292/items/HRVKGEEK,http://zotero.org/groups/4861694/items/X5T4EEA3,1981,1981,"Brock,","Brock,",A Syriac life of John of Dailam,A Syriac Life of John of Dailam,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/574,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/370,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1742,https://zotero.org/groups/392292/items/Q3SBENMD,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2272,https://zotero.org/groups/392292/items/QTW8ASWH,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2313,https://zotero.org/groups/392292/items/RV4D3Z3P,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/49,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2359,https://zotero.org/groups/392292/items/XSPICRHF,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2150,,http://zotero.org/groups/4861694/items/IRHG7MW5,2013,2013,"McCollum,","McCollum,",The story of Mar Pinḥas,The Story of Mar Pinḥas,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/265,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/205,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/650,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2375,https://zotero.org/groups/392292/items/VHFM26J9,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/920,,http://zotero.org/groups/4861694/items/97ECWJ8J,1910,1910,"Stocks,","Stocks,",Ein Alexanderbrief in den Acta Cyriaci et Julittae,Ein Alexanderbrief in den Acta Cyriaci et Julittae,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2264,https://zotero.org/groups/392292/items/437ETJTF,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1711,https://zotero.org/groups/392292/items/KBRUH74G,http://zotero.org/groups/4861694/items/KFAQLQ38,1933,1933,"Brière,","Brière,","Une homélie inédite d'Atticus, patriarche de Constantinople
        (406-425)","Une homélie inédite d’Atticus, patriarche de Constantinople (406–425)","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/282,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/47,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2477,https://zotero.org/groups/392292/items/R2GWGNCE,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/891,,http://zotero.org/groups/4861694/items/FD2QXQW2,1943,1943,"Peeters,","Peeters,",S. Syméon Stylite et ses premiers biographes,S. Simeon Stylites et ses premiers biographes,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2406,https://zotero.org/groups/392292/items/JNBPDTSE,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/856,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/680,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1359,https://zotero.org/groups/392292/items/HGICZHV3,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2435,https://zotero.org/groups/392292/items/KQRFD4IU,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/317,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/794,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/200,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2041,https://zotero.org/groups/392292/items/2D6WF4ZZ,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2381,https://zotero.org/groups/392292/items/AMHE8BFS,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/2009,https://zotero.org/groups/392292/items/J7FBB54I,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/840,,http://zotero.org/groups/4861694/items/XMKGDW9F,1994,1994,"Brock, Schoors (ed.), Van Deun (ed.)","Brock, Schoors (ed.), van Deun (ed.)","Ephrem’s Verse Homily on Jonah and the Repentance of Nineveh: Notes on the
        Textual Tradition","Ephrem’s Verse Homily on Jonah and the Repentance of Nineveh: Notes on the Textual
        Tradition","4. exact year, fuzzy creators and title",,,,not checked,TRUE,1
http://syriaca.org/bibl/942,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1868,https://zotero.org/groups/392292/items/6QWG3HBP,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/834,,http://zotero.org/groups/4861694/items/9T47RJTP,1894,1894,"Schulthess,","Schulthess,",Probe einer syrischen Version der Vita St. Antonii,Probe einer syrischen version der Vita St. Antonii,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/2128,,http://zotero.org/groups/4861694/items/SGPXFPYY,2008,2008,"Jullien,","Jullien,","Aux sources du monachisme oriental: Abraham de Kashkar et le développement de
        la légende de Mar Awgin","Aux sources du monachisme oriental: Abraham de Kashkar et le développement de la
        légende de Mar Awgin","3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/1752,https://zotero.org/groups/392292/items/V7KTU8DM,http://zotero.org/groups/4861694/items/EGSYB5AD,1862,1862,"Land,","Land,",Anecdota Syriaca,Anecdota Syriaca I: Symbolae Syriacae,"3. exact creators and year, fuzzy title",,,,not checked,TRUE,1
http://syriaca.org/bibl/567,,,,,,,,,5. no match,,,,not checked,FALSE,1
http://syriaca.org/bibl/1770,https://zotero.org/groups/392292/items/4RP84UFN,,,,,,,,5. no match,,,,not checked,FALSE,1
